#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Campylobacter jejuni","FSIS12211323","""FSIS12211323"",""SRS13028937""",,"PDT001309996.1","2022-05-17T17:38:25Z","USA:TX","Animal-Cattle-Dairy Cow (cecal)","environmental/other","PDS000107300.2",8,9,"SAMN28488465","GCA_023509075.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","TX-ACF1701600","""CFSAN066191"",""SRS2426369"",""TX-ACF1701600""",,"PDT000234062.2","2017-08-18T12:28:34Z","USA:TX","whole chicken rinse","environmental/other","PDS000021648.11",5,5,"SAMN07461438","GCA_005016495.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12213611","""FSIS12213611"",""SRS14568515""",,"PDT001380025.1","2022-08-08T23:41:50Z","USA:TX","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000113748.2",9,,"SAMN30196735","GCA_024694295.1","blaOXA-577=COMPLETE",
"Campylobacter jejuni","FSIS11811007","""FSIS11811007"",""SRS3496861""",,"PDT000340561.1","2018-07-03T01:16:14Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000045704.12",7,,"SAMN09534577","GCA_005317505.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11920252","""FSIS11920252"",""SRS4718073""",,"PDT000497649.1","2019-05-03T19:49:56Z","USA:TX","chicken carcass","environmental/other","PDS000045704.12",17,,"SAMN11569671","GCA_005270595.1","gyrA_T86I=POINT",
"Campylobacter jejuni","CVM N19C577","""CVM N19C577"",""SRS6552274""",,"PDT000728833.2","2020-04-28T18:17:47Z","USA:TX","Chicken Legs","environmental/other","PDS000045704.12",1,,"SAMN14754915","GCA_014606775.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12030256","""FSIS12030256"",""SRS6832812""",,"PDT000764553.1","2020-06-12T18:14:25Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000045704.12",1,,"SAMN15223711","GCA_013722115.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS22028376","""FSIS22028376"",""SRS6874162""",,"PDT000769244.1","2020-06-19T16:14:00Z","USA:TX","chicken carcass","environmental/other","PDS000045704.12",3,,"SAMN15325616","GCA_013678535.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12033701","""FSIS12033701"",""SRS7488743""",,"PDT000856792.1","2020-10-07T17:28:48Z","USA:TX","chicken carcass","environmental/other","PDS000045704.12",0,,"SAMN16387734","GCA_015081115.1","gyrA_T86I=POINT",
"Campylobacter jejuni","20TX07CB04-C","""20TX07CB04-C"",""SRS8385204""",,"PDT000979128.1","2021-03-05T19:23:58Z","USA:TX","chicken breasts","environmental/other","PDS000045704.12",3,,"SAMN18144537","GCA_017318665.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12141737","""FSIS12141737"",""SRS9811890""",,"PDT001110759.1","2021-08-18T05:25:30Z","USA:TX","Animal-Chicken-Young Chicken (cecal)","environmental/other","PDS000045704.12",11,,"SAMN20840808","GCA_019662705.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11920042","""FSIS11920042"",""SRS4667999""",,"PDT000495120.1","2019-04-24T17:55:20Z","USA:TX","animal-cattle-dairy cow","environmental/other","PDS000045141.11",2,,"SAMN11490976","GCA_005124885.1","blaOXA-460=COMPLETE",
"Campylobacter jejuni","CVM N19C575","""CVM N19C575"",""SRS6552272""",,"PDT000728835.2","2020-04-28T18:17:48Z","USA:TX","Chicken Breasts","environmental/other","PDS000045141.11",1,,"SAMN14754913","GCA_014597795.1","blaOXA-460=COMPLETE",
"Campylobacter jejuni","FSIS12212757","""FSIS12212757"",""SRS13812382""",,"PDT001358035.1","2022-07-13T09:43:10Z","USA:TX","Animal-Cattle-Dairy Cow (cecal)","environmental/other","PDS000045141.11",2,,"SAMN29656717","GCA_024265665.1","blaOXA-460=COMPLETE",
"Campylobacter jejuni","FSIS12105728","""FSIS12105728"",""SRS10454125""",,"PDT001145598.1","2021-10-05T19:31:45Z","USA:TX","chicken carcass","environmental/other","PDS000045691.6",3,,"SAMN22064589","GCA_020330955.1",,
"Campylobacter jejuni","FSIS12209345","""FSIS12209345"",""SRS12045394""",,"PDT001252395.1","2022-02-22T23:36:05Z","USA:TX","chicken carcass","environmental/other","PDS000045691.6",3,,"SAMN26084229","GCA_022357835.1",,
"Campylobacter jejuni","FSIS22208329","""FSIS22208329"",""SRS13298275""",,"PDT001322764.1","2022-06-07T17:46:15Z","USA:TX","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000045691.6",4,,"SAMN28875041","GCA_023788765.1",,
"Campylobacter jejuni","CVM N17C240","""CVM N17C240"",""SRS3530740""",,"PDT000345771.1","2018-07-12T11:59:41Z","USA:TX","Whole - cut in lab","environmental/other","PDS000107620.1",2,25,"SAMN09605103","GCA_005334305.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1605865","""FSIS1605865"",""SRS1315984""",,"PDT000111426.2","2016-03-01T23:25:43Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000020847.6",14,16,"SAMN04524192","GCA_005285085.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12032322","""FSIS12032322"",""SRS7177020""",,"PDT000806808.1","2020-08-10T22:17:12Z","USA:TX","chicken carcass","environmental/other","PDS000048805.6",20,20,"SAMN15776766","GCA_014147795.1","50S_L22_A103V=POINT,blaOXA=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11810815","""FSIS11810815"",""SRS3443875""",,"PDT000333813.1","2018-06-21T23:08:59Z","USA:TX","raw intact chicken","environmental/other","PDS000021111.6",3,,"SAMN09462146","GCA_005314705.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11706407","""FSIS11706407"",""SRS2855928""",,"PDT000281301.2","2018-01-24T17:57:21Z","USA:TX","Animal-Turkey-Young Turkey","environmental/other","PDS000020802.6",6,,"SAMN08380187","GCA_004994745.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11706410","""FSIS11706410"",""SRS2855880""",,"PDT000281307.2","2018-01-24T17:57:23Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000020802.6",6,,"SAMN08380190","GCA_005190025.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11808247","""FSIS11808247"",""SRS3051643""",,"PDT000294682.2","2018-03-15T20:43:36Z","USA:TX","Animal-Turkey-Young Turkey","environmental/other","PDS000020802.6",2,,"SAMN08719206","GCA_005034475.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11810552","""FSIS11810552"",""SRS3436030""",,"PDT000332589.1","2018-06-19T20:04:52Z","USA:TX","Animal-Turkey-Young Turkey","environmental/other","PDS000020802.6",18,,"SAMN09456119","GCA_005311265.1","aph(3')-IIIa=COMPLETE,blaOXA=PARTIAL_END_OF_CONTIG,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11815472","""FSIS11815472"",""SRS4042559""",,"PDT000407296.1","2018-11-14T23:48:16Z","USA:TX","Animal-Turkey-Young Turkey","environmental/other","PDS000020802.6",6,,"SAMN10423974","GCA_004823725.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21923741","""FSIS21923741"",""SRS4509957""",,"PDT000479726.1","2019-03-19T19:00:27Z","USA:TX","Animal-Turkey-Turkey Carcass Sponge","environmental/other","PDS000020802.6",16,,"SAMN11168294","GCA_004909235.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11918610","""FSIS11918610"",""SRS4566722""",,"PDT000484839.1","2019-04-01T19:14:41Z","USA:TX","Animal-Turkey-Young Turkey","environmental/other","PDS000020802.6",12,,"SAMN11306737","GCA_005121605.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11921092","""FSIS11921092"",""SRS5061603""",,"PDT000538703.1","2019-07-03T21:31:42Z","USA:TX","Animal-Turkey-Young Turkey","environmental/other","PDS000020802.6",16,,"SAMN12212400","GCA_007452525.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12033963","""FSIS12033963"",""SRS7484605""",,"PDT000856398.1","2020-10-07T06:27:24Z","USA:TX","Animal-Sheep-Lamb","environmental/other","PDS000021579.5",17,29,"SAMN16383946","GCA_015085635.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1605874","""FSIS1605874"",""SRS1320192""",,"PDT000111636.2","2016-03-03T00:25:17Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000022025.4",8,,"SAMN04528882","GCA_005285405.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1607943","""FSIS1607943"",""SRS1761744""",,"PDT000154142.2","2016-10-27T00:16:32Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000022025.4",12,,"SAMN05945068","GCA_005112585.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1710283","""FSIS1710283"",""SRS1974693""",,"PDT000187686.2","2017-02-14T17:40:59Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000022025.4",8,,"SAMN06328523","GCA_005164765.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1710284","""FSIS1710284"",""SRS1974712""",,"PDT000187705.2","2017-02-14T17:41:02Z","USA:TX","animal-cattle-steer","environmental/other","PDS000022025.4",12,,"SAMN06328524","GCA_005158115.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11809157","""FSIS11809157"",""SRS3193038""",,"PDT000307266.2","2018-04-18T23:42:09Z","USA:TX","animal-cattle-steer","environmental/other","PDS000022025.4",14,,"SAMN08950971","GCA_005167865.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11810568","""FSIS11810568"",""SRS3422692""",,"PDT000330402.1","2018-06-15T22:01:41Z","USA:TX","animal-cattle-dairy cow","environmental/other","PDS000022025.4",27,,"SAMN09430604","GCA_005308585.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11923390","""FSIS11923390"",""SRS5205206""",,"PDT000554164.1","2019-08-02T22:30:45Z","USA:TX","animal-cattle-steer","environmental/other","PDS000022025.4",10,,"SAMN12475938","GCA_007890645.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12107958","""FSIS12107958"",""SRS11705003""",,"PDT001225956.1","2022-01-18T23:36:36Z","USA:TX","Animal-Cattle-Heifer (cecal)","environmental/other","PDS000022025.4",10,,"SAMN25076909","GCA_021515055.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS21924594","""FSIS21924594"",""SRS4977494""",,"PDT000523772.1","2019-06-17T00:50:46Z","USA:TX","chicken carcass","environmental/other","PDS000025650.7",17,17,"SAMN12070482","GCA_007914145.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS21821908","""FSIS21821908"",""SRS3716963""",,"PDT000367519.1","2018-08-27T15:40:44Z","USA:TX","chicken carcass","environmental/other","PDS000032982.6",1,0,"SAMN09916182","GCA_005371785.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS21822799","""FSIS21822799"",""SRS4087490""",,"PDT000411944.1","2018-11-28T18:37:34Z","USA:TX","chicken carcass","environmental/other","PDS000032982.6",4,6,"SAMN10489182","GCA_004825825.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11917691","""FSIS11917691"",""SRS4464919""",,"PDT000475494.1","2019-03-08T21:57:01Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000032982.6",1,3,"SAMN11079774","GCA_004890315.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS12031308","""FSIS12031308"",""SRS6844864""",,"PDT000766998.1","2020-06-15T22:14:17Z","USA:TX","chicken carcass","environmental/other","PDS000032982.6",9,11,"SAMN15239762","GCA_013710295.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11705957","""FSIS11705957"",""SRS3161302""",,"PDT000305552.3","2018-08-13T14:43:57Z","USA:TX","animal-cattle-steer","environmental/other","PDS000026235.8",3,5,"SAMN08919090","GCA_005355245.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11813155","""FSIS11813155"",""SRS3702196""",,"PDT000366487.1","2018-08-22T20:44:02Z","USA:TX","animal-cattle-steer","environmental/other","PDS000035888.5",10,,"SAMN09880380","GCA_005370065.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12105962","""FSIS12105962"",""SRS10623947""",,"PDT001156832.5","2021-10-21T12:31:06Z","USA:TX","raw intact chicken","environmental/other","PDS000053385.5",17,26,"SAMN22369473","GCA_020553085.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11923445","""FSIS11923445"",""SRS5264022""",,"PDT000563491.1","2019-08-14T06:33:58Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000020783.3",21,,"SAMN12567997","GCA_010343825.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1501565","""FSIS1501565"",""SRS985883""",,"PDT000115082.4","2016-03-16T20:13:10Z","USA:TX","comminuted chicken","environmental/other","PDS000022851.4",26,33,"SAMN03850823","GCA_005140985.1",,
"Campylobacter jejuni","FSIS31800038","""FSIS31800038"",""SRS2828134""",,"PDT000277783.2","2018-01-12T00:46:54Z","USA:TX","raw intact chicken","environmental/other","PDS000022742.3",3,,"SAMN08355022","GCA_005180525.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11705952","""FSIS11705952"",""SRS2852159""",,"PDT000281019.2","2018-01-24T17:56:10Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000022742.3",11,,"SAMN08289357","GCA_005030555.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21822913","""FSIS21822913"",""SRS4100440""",,"PDT000413703.1","2018-12-03T21:37:54Z","USA:TX","chicken carcass","environmental/other","PDS000022742.3",3,,"SAMN10517218","GCA_004829145.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11816663","""FSIS11816663"",""SRS4182674""",,"PDT000422164.1","2018-12-22T00:53:28Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000022742.3",3,,"SAMN10638691","GCA_004840665.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11920429","""FSIS11920429"",""SRS4718223""",,"PDT000497695.1","2019-05-03T19:50:05Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000045700.3",7,4,"SAMN11569695","GCA_005271695.1",,
"Campylobacter jejuni","FSIS22130409","""FSIS22130409"",""SRS8177618""",,"PDT000947224.1","2021-02-03T00:23:51Z","USA:TX","chicken carcass","environmental/other","PDS000045700.3",7,9,"SAMN17764831","GCA_017148755.1",,
"Campylobacter jejuni","FSIS22026934","""FSIS22026934"",""SRS6128440""",,"PDT000682254.1","2020-02-10T20:10:47Z","USA:TX","chicken carcass","environmental/other","PDS000056556.3",11,,"SAMN14079351","GCA_010903675.1","50S_L22_A103V=POINT,ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaOXA-460=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N19C490","""CVM N19C490"",""SRS7415243""",,"PDT000843478.1","2020-09-23T19:24:04Z","USA:TX","Chicken Thighs","environmental/other","PDS000056556.3",17,,"SAMN16231166","GCA_014721895.1","50S_L22_A103V=POINT,blaOXA-460=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12141897","""FSIS12141897"",""SRS9848900""",,"PDT001113628.1","2021-08-20T20:26:46Z","USA:TX","Animal-Chicken-Young Chicken (cecal)","environmental/other","PDS000056556.3",11,,"SAMN20884584","GCA_019706515.1","50S_L22_A103V=POINT,blaOXA-460=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS32206568","""FSIS32206568"",""SRS12434047""",,"PDT001277272.1","2022-03-31T18:57:38Z","USA:TX","chicken carcass","environmental/other","PDS000085646.2",5,5,"SAMN27104376","GCA_022930595.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11704562","""FSIS11704562"",""SRS2741593""",,"PDT000269826.2","2017-12-07T06:47:19Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000121011.1",24,22,"SAMN08141373","GCA_005073445.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11811279","""FSIS11811279"",""SRS3490684""",,"PDT000339322.1","2018-06-30T23:15:57Z","USA:TX","animal-cattle-steer","environmental/other","PDS000120237.1",10,18,"SAMN09521799","GCA_005319645.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N18C194","""CVM N18C194"",""SRS4433398""",,"PDT000472982.1","2019-03-04T15:39:38Z","USA:TX","Chicken Wings","environmental/other","PDS000043589.1",16,,"SAMN11047729","GCA_004875285.1",,
"Campylobacter jejuni","TTU_564","""CFSAN092984"",""SRS4705340"",""TTU_564""",,"PDT000496709.1","2019-04-30T19:55:10Z","USA:TX","Swine feces","environmental/other","PDS000045225.3",6,,"SAMN11539507","GCA_005268635.1","23S_A2075G=POINT,blaOXA-193=COMPLETE,blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","TTU_567","""CFSAN092987"",""SRS4705343"",""TTU_567""",,"PDT001048557.1","2021-05-26T03:13:54Z","USA:TX","Swine feces","environmental/other","PDS000045225.3",6,,"SAMN11539532","GCA_018501095.1","23S_A2075G=POINT,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N18C273","""CVM N18C273"",""SRS4433555""",,"PDT000473036.1","2019-03-04T15:39:47Z","USA:TX","Whole - cut in lab","environmental/other","PDS000056555.1",10,,"SAMN11047798","GCA_004876285.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","CVM N50147F","""CVM N50147F"",""SRS6407187""",,"PDT000717969.1","2020-04-02T05:20:52Z","USA:TX","Cecal Steer","environmental/other","PDS000060713.1",,23,"SAMN14504485","GCA_011991265.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS22029884","""FSIS22029884"",""SRS7876214""",,"PDT000914371.1","2020-12-17T00:26:12Z","USA:TX","chicken carcass","environmental/other","PDS000077533.1",18,,"SAMN17098112","GCA_016104025.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS11811558","""FSIS11811558"",""SRS3546600""",,"PDT000348044.1","2018-07-13T23:02:17Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000092808.1",36,,"SAMN09655734","GCA_005336145.1","blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N19C573","""CVM N19C573"",""SRS6552270""",,"PDT000728837.2","2020-04-28T18:17:49Z","USA:TX","Chicken Wings","environmental/other","PDS000095841.6",1,7,"SAMN14754911","GCA_014597695.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11807657","""FSIS11807657"",""SRS2992362""",,"PDT000288673.2","2018-02-23T00:53:37Z","USA:TX","animal-cattle-dairy cow","environmental/other","PDS000021646.12",28,26,"SAMN08581784","GCA_005000565.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12214653","""FSIS12214653"",""SRS14970011""",,"PDT001408464.1","2022-09-02T23:40:20Z","USA:TX","raw intact chicken","environmental/other","PDS000045908.17",0,,"SAMN30653452","GCA_024927365.1","tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N18C409","""CVM N18C409"",""SRS4433596""",,"PDT000473217.1","2019-03-04T15:40:24Z","USA:TX","chicken breast","environmental/other","PDS000032935.15",6,12,"SAMN11047921","GCA_004882065.1","blaOXA-184=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11926679","""FSIS11926679"",""SRS8031458""",,"PDT000932494.1","2021-01-14T20:21:48Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000022204.11",0,8,"SAMN13517219","GCA_016646845.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1710836","""FSIS1710836"",""SRS2119446""",,"PDT000201703.2","2017-04-13T20:10:59Z","USA:TX","chicken carcass","environmental/other","PDS000022898.9",14,30,"SAMN06701458","GCA_005266995.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS22132376","""FSIS22132376"",""SRS9807047""",,"PDT001110387.1","2021-08-18T02:25:06Z","USA:TX","chicken carcass","environmental/other","PDS000022898.9",21,47,"SAMN20834906","GCA_019669725.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11703906","""FSIS11703906"",""SRS2471273""",,"PDT000237037.2","2017-08-27T21:36:40Z","USA:TX","animal-cattle-dairy cow","environmental/other","PDS000022838.9",8,,"SAMN07565900","GCA_005016535.1","blaOXA-460=COMPLETE",
"Campylobacter jejuni","FSIS11814010","""FSIS11814010"",""SRS3822043""",,"PDT000385021.1","2018-09-26T16:23:39Z","USA:TX","animal-cattle-beef cow","environmental/other","PDS000022838.9",13,,"SAMN10129866","GCA_004810915.1","50S_L22_A103V=POINT,blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS22131936","""FSIS22131936"",""SRS9536526""",,"PDT001092510.1","2021-07-19T19:26:40Z","USA:TX","raw intact chicken","environmental/other","PDS000053331.10",8,,"SAMN20305080","GCA_019280815.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11927487","""FSIS11927487"",""SRS5945955""",,"PDT000655346.1","2020-01-06T18:27:34Z","USA:TX","chicken carcass","environmental/other","PDS000046477.9",3,,"SAMN13739457","GCA_010217555.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,blaOXA-460=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS31902461","""FSIS31902461"",""SRS5261601""",,"PDT000562829.1","2019-08-14T01:34:28Z","USA:TX","raw intact chicken","environmental/other","PDS000050392.8",2,,"SAMN12566073","GCA_010200185.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS21925221","""FSIS21925221"",""SRS5349773""",,"PDT000580744.1","2019-09-05T17:27:53Z","USA:TX","raw intact chicken","environmental/other","PDS000050392.8",2,,"SAMN12698431","GCA_008350145.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS21925688","""FSIS21925688"",""SRS5494135""",,"PDT000603356.1","2019-10-09T14:30:50Z","USA:TX","raw intact chicken","environmental/other","PDS000050392.8",4,,"SAMN12999259","GCA_008965835.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS21925657","""FSIS21925657"",""SRS5494148""",,"PDT000603369.1","2019-10-09T14:30:53Z","USA:TX","chicken carcass","environmental/other","PDS000050392.8",0,,"SAMN12999252","GCA_008965495.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS21926088","""FSIS21926088"",""SRS5665600""",,"PDT000629628.1","2019-11-18T23:31:02Z","USA:TX","raw intact chicken","environmental/other","PDS000050392.8",2,,"SAMN13294964","GCA_010267575.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS21926453","""FSIS21926453"",""SRS5931207""",,"PDT000653211.1","2020-01-02T18:30:10Z","USA:TX","chicken carcass","environmental/other","PDS000050392.8",0,,"SAMN13708429","GCA_010272015.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS22027216","""FSIS22027216"",""SRS6237982""",,"PDT000693839.1","2020-03-02T17:11:28Z","USA:TX","raw intact chicken","environmental/other","PDS000050392.8",2,,"SAMN14257965","GCA_011070685.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12030540","""FSIS12030540"",""SRS6670217""",,"PDT000737511.1","2020-05-16T21:20:28Z","USA:TX","chicken carcass","environmental/other","PDS000050392.8",1,,"SAMN14939561","GCA_013121875.1","gyrA_T86I=POINT",
"Campylobacter jejuni","19TX08CB17-C","""19TX08CB17-C"",""CFSAN105483"",""SRS6858465""",,"PDT000767914.1","2020-06-17T17:16:21Z","USA:TX","chicken breast","environmental/other","PDS000050392.8",3,,"SAMN15298768","GCA_013685115.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS32105245","""FSIS32105245"",""SRS9144853""",,"PDT001062663.1","2021-06-07T00:27:04Z","USA:TX","raw intact chicken","environmental/other","PDS000050392.8",5,,"SAMN19588388","GCA_018730665.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11917658","""FSIS11917658"",""SRS4462481""",,"PDT000474213.1","2019-03-07T18:59:20Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000022517.7",0,,"SAMN11082258","GCA_004885345.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12138619","""FSIS12138619"",""SRS8563004""",,"PDT000990031.1","2021-03-24T01:20:34Z","USA:TX","chicken carcass","environmental/other","PDS000022517.7",3,,"SAMN18448337","GCA_017575185.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12141377","""FSIS12141377"",""SRS9659729""",,"PDT001100799.1","2021-08-02T14:47:27Z","USA:TX","chicken carcass","environmental/other","PDS000022517.7",2,,"SAMN20518091","GCA_019441145.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12208585","""FSIS12208585"",""SRS11733369""",,"PDT001228602.1","2022-01-21T20:54:42Z","USA:TX","chicken carcass","environmental/other","PDS000022517.7",2,,"SAMN25159894","GCA_021550095.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11812078","""FSIS11812078"",""SRS3604646""",,"PDT000355017.1","2018-07-28T18:43:24Z","USA:TX","animal-cattle-steer","environmental/other","PDS000022424.8",7,,"SAMN09730191","GCA_005347465.1","50S_L22_A103V=POINT,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS21822941","""FSIS21822941"",""SRS4136336""",,"PDT000417317.1","2018-12-14T03:47:22Z","USA:TX","raw intact chicken","environmental/other","PDS000022738.8",5,,"SAMN10535797","GCA_004836435.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE,blaOXA=HMM",
