#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"E.coli and Shigella","2018C-5284e","""2018C-5284e"",""SRS4286142""",,"PDT000451099.2","2019-01-24T14:56:49Z","USA:CA","sediment","environmental/other","PDS000035073.169",0,1,"SAMN10798996","GCA_012015105.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060a","""2019EL-1060a"",""SRS5718062""",,"PDT000636463.2","2019-11-27T12:27:44Z","USA:CA","feces","environmental/other","PDS000035073.169",0,1,"SAMN13387986","GCA_011823175.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060d","""2019EL-1060d"",""SRS5718063""",,"PDT000636464.2","2019-11-27T12:27:44Z","USA:CA","feces","environmental/other","PDS000035073.169",0,1,"SAMN13387984","GCA_011823535.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060b","""2019EL-1060b"",""SRS5718064""",,"PDT000636465.2","2019-11-27T12:27:44Z","USA:CA","feces","environmental/other","PDS000035073.169",0,1,"SAMN13387985","GCA_011823815.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060g","""2019EL-1060g"",""SRS5718065""",,"PDT000636466.2","2019-11-27T12:27:45Z","USA:CA","feces","environmental/other","PDS000035073.169",2,3,"SAMN13387981","GCA_011823935.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060i","""2019EL-1060i"",""SRS5718066""",,"PDT000636467.2","2019-11-27T12:27:45Z","USA:CA","feces","environmental/other","PDS000035073.169",0,1,"SAMN13387980","GCA_011824135.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060k","""2019EL-1060k"",""SRS5718067""",,"PDT000636468.2","2019-11-27T12:27:45Z","USA:CA","feces","environmental/other","PDS000035073.169",2,3,"SAMN13387978","GCA_011823595.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060l","""2019EL-1060l"",""SRS5718068""",,"PDT000636469.2","2019-11-27T12:27:46Z","USA:CA","feces","environmental/other","PDS000035073.169",0,1,"SAMN13387977","GCA_011823765.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060f","""2019EL-1060f"",""SRS5718069""",,"PDT000636470.2","2019-11-27T12:27:46Z","USA:CA","feces","environmental/other","PDS000035073.169",0,1,"SAMN13387982","GCA_011823035.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060m","""2019EL-1060m"",""SRS5718071""",,"PDT000636471.2","2019-11-27T12:27:46Z","USA:CA","feces","environmental/other","PDS000035073.169",0,1,"SAMN13387976","GCA_011823415.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060e","""2019EL-1060e"",""SRS5718072""",,"PDT000636472.2","2019-11-27T12:27:46Z","USA:CA","feces","environmental/other","PDS000035073.169",0,1,"SAMN13387983","GCA_011823895.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060v","""2019EL-1060v"",""SRS5718073""",,"PDT000636473.2","2019-11-27T12:27:47Z","USA:CA","feces","environmental/other","PDS000035073.169",0,1,"SAMN13387975","GCA_011823215.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","2019EL-1060j","""2019EL-1060j"",""SRS5718070""",,"PDT000637226.2","2019-11-28T13:27:16Z","USA:CA","feces","environmental/other","PDS000035073.169",0,1,"SAMN13387979","GCA_011822415.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1138956-008-001","""CFSAN105554"",""FDA1138956-008-001"",""SRS6367623""",,"PDT000712826.1","2020-03-24T19:11:32Z","USA:CA","cattle manure with soil","environmental/other","PDS000035073.169",0,1,"SAMN14441024","GCA_012877335.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1138956-008-002","""CFSAN105555"",""FDA1138956-008-002"",""SRS6367626""",,"PDT000712827.1","2020-03-24T19:11:32Z","USA:CA","cattle manure with soil","environmental/other","PDS000035073.169",0,1,"SAMN14441015","GCA_012877275.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1138956-008-004","""CFSAN105557"",""FDA1138956-008-004"",""SRS6367826""",,"PDT000712856.1","2020-03-24T19:11:41Z","USA:CA","cattle manure with soil","environmental/other","PDS000035073.169",0,1,"SAMN14441023","GCA_012786515.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1146112-S005-003","""CFSAN109135"",""FDA1146112-S005-003"",""FNW19C14"",""SRS7852641""",,"PDT000906327.1","2020-12-08T23:20:38Z","USA:CA","manure","environmental/other","PDS000035073.169",0,1,"SAMN17034121","GCA_015868425.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1146112-S005-001","""CFSAN109134"",""FDA1146112-S005-001"",""FNW19C13"",""SRS7853005""",,"PDT000906329.1","2020-12-08T23:20:39Z","USA:CA","manure","environmental/other","PDS000035073.169",0,1,"SAMN17034124","GCA_015868465.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS12107182","""FSIS12107182"",""SRS11163466""",,"PDT001185711.1","2021-11-27T01:32:14Z","USA:CA","comminuted beef","environmental/other","PDS000035073.169",38,5,"SAMN23458736","GCA_020996515.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","2018C-5284a","""2018C-5284a"",""SRS4286133""",,"PDT001226904.1","2022-01-18T15:54:20Z","USA:CA","sediment","environmental/other","PDS000035073.169",0,1,"SAMN10799000","GCA_012015305.2","acrF=MISTRANSLATION,blaEC=COMPLETE,emrD=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","FSIS1500877","""FSIS1500877"",""SRS993205""","O157:H7","PDT000069962.3","2015-07-16T14:19:36Z","USA:CA","comminuted beef","environmental/other","PDS000083644.70",5,30,"SAMN03862031","GCA_012809295.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLBF08M00601-1","""CDPHFDLBF08M00601-1"",""CFSAN080668"",""SRS3300830""",,"PDT000314292.3","2018-05-15T16:01:58Z","USA:CA","calf feces","environmental/other","PDS000083644.70",1,22,"SAMN09014260","GCA_012203365.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLBF08M00598-2-3","""CDPHFDLBF08M00598-2-3"",""CFSAN080667"",""SRS3302156""",,"PDT000314402.3","2018-05-15T20:04:23Z","USA:CA","calf feces","environmental/other","PDS000083644.70",3,25,"SAMN09014400","GCA_012206325.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLBF08M00573-1-1","""CDPHFDLBF08M00573-1-1"",""CFSAN080664"",""SRS3306237""",,"PDT000315340.3","2018-05-16T19:46:27Z","USA:CA","water","environmental/other","PDS000083644.70",1,23,"SAMN09014259","GCA_012202425.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLBF08M00609-2-1","""CDPHFDLBF08M00609-2-1"",""CFSAN080671"",""SRS3342361""",,"PDT000319732.2","2018-05-25T21:56:57Z","USA:CA","feces","environmental/other","PDS000083644.70",6,29,"SAMN09014404","GCA_012196185.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLBF08M00602","""CDPHFDLBF08M00602"",""CFSAN080669"",""SRS3342557""",,"PDT000319761.2","2018-05-26T01:58:36Z","USA:CA","calf feces","environmental/other","PDS000083644.70",1,23,"SAMN09014265","GCA_012196245.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLBF08M00588-2-1","""CDPHFDLBF08M00588-2-1"",""CFSAN080666"",""SRS3444134""",,"PDT000333901.2","2018-06-21T23:09:20Z","USA:CA","feces (Bos taurus)","environmental/other","PDS000083644.70",2,25,"SAMN09014275","GCA_012177015.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0092","""CVM N19EC0092"",""SRS5823494""",,"PDT000644917.1","2019-12-15T00:08:45Z","USA:CA","Chicken Breasts","environmental/other","PDS000009491.24",20,13,"SAMN12943506","GCA_012603355.1","acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPH_C33","""CDPH_C33"",""SRS1412906""",,"PDT000139817.1","2016-07-20T18:03:37Z","USA: San Francisco, CA",,"clinical","PDS000079375.274",1,55,"SAMN04440957","GCA_001687685.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=PARTIAL_END_OF_CONTIG",
"E.coli and Shigella","CDPH_C41","""CDPH_C41"",""SRS1412915""",,"PDT000139818.1","2016-07-20T18:03:46Z","USA: San Francisco, CA",,"clinical","PDS000079375.274",1,53,"SAMN04440965","GCA_001687705.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CDPH_C38","""CDPH_C38"",""SRS1412912""",,"PDT000139819.1","2016-07-20T18:04:52Z","USA: San Francisco, CA",,"clinical","PDS000079375.274",1,53,"SAMN04440962","GCA_001687755.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CDPH_C43","""CDPH_C43"",""SRS1412917""",,"PDT000139820.1","2016-07-20T18:06:11Z","USA: San Francisco, CA",,"clinical","PDS000079375.274",1,53,"SAMN04440967","GCA_001687785.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CDPH_C44","""CDPH_C44"",""SRS1412918""",,"PDT000139821.1","2016-07-20T18:06:46Z","USA: San Mateo County, CA",,"clinical","PDS000079375.274",1,53,"SAMN04440968","GCA_001687795.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CDPH_C32","""CDPH_C32"",""SRS1412907""",,"PDT000139828.1","2016-07-20T18:13:02Z","USA: Alameda County, CA",,"clinical","PDS000079375.274",1,52,"SAMN04440956","GCA_001687985.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CDPH_C35","""CDPH_C35"",""SRS1412909""",,"PDT000139829.1","2016-07-20T18:13:09Z","USA: San Francisco, CA",,"clinical","PDS000079375.274",0,53,"SAMN04440959","GCA_001687995.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CDPH_C40","""CDPH_C40"",""SRS1412914""",,"PDT000139832.1","2016-07-20T18:15:07Z","USA: San Francisco, CA",,"clinical","PDS000079375.274",0,54,"SAMN04440964","GCA_001688045.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CDPH_C36","""CDPH_C36"",""SRS1412910""",,"PDT000139843.1","2016-07-20T18:21:25Z","USA: San Francisco, CA",,"clinical","PDS000079375.274",0,53,"SAMN04440960","GCA_001688305.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CDPH_C45","""CDPH_C45"",""SRS1412919""",,"PDT000139846.1","2016-07-20T18:22:42Z","USA: San Francisco, CA",,"clinical","PDS000079375.274",3,56,"SAMN04440969","GCA_001688365.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=PARTIAL_END_OF_CONTIG",
"E.coli and Shigella","CDPH_C34","""CDPH_C34"",""SRS1412908""",,"PDT000139852.1","2016-07-20T18:26:43Z","USA: San Francisco, CA",,"clinical","PDS000079375.274",0,54,"SAMN04440958","GCA_001688485.1","acrF=MISTRANSLATION,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,gyrA_S83L=POINT,parC_S80I=POINT,sat2=COMPLETE",
"E.coli and Shigella","USC1","""USC1""",,"PDT001322068.1","2022-06-03T12:32:58Z","USA: Keck School of Medicine USC, Los Angeles, California","blood","clinical","PDS000035280.116",1,,"SAMN27288977","GCA_023647515.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,dfrA17=COMPLETE,emrD=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella","FSIS1500497","""CFSAN064606"",""FSIS1500497"",""SRS2255066""",,"PDT000216280.3","2017-06-07T15:24:29Z","USA:CA","ground beef","environmental/other","PDS000114124.21",23,46,"SAMN07163238","GCA_012462565.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CFSAN074466","""14.0532"",""CFSAN074466"",""SRS2896132""",,"PDT000282968.3","2018-01-30T20:45:00Z","USA:CA","cow","environmental/other","PDS000114124.21",5,25,"SAMN08355151","GCA_012265025.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CFSAN074465","""14.0531"",""CFSAN074465"",""SRS2897463""",,"PDT000283060.3","2018-01-30T22:50:16Z","USA:CA","cow","environmental/other","PDS000114124.21",8,25,"SAMN08355144","GCA_012267005.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2163-2","""CFSAN109295"",""CFSAN110085"",""MJ-2163-2"",""SRS8528505""",,"PDT000989147.1","2021-03-22T17:34:28Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,4,"SAMN18408880","GCA_017725875.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2163-1","""CFSAN109294"",""CFSAN110086"",""MJ-2163-1"",""SRS8528517""",,"PDT000989159.1","2021-03-22T17:34:31Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",2,6,"SAMN18409236","GCA_017725835.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2162-4","""CFSAN109293"",""CFSAN110087"",""MJ-2162-4"",""SRS8528635""",,"PDT000989180.1","2021-03-22T17:34:38Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,4,"SAMN18409961","GCA_017725755.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2162-3","""CFSAN109292"",""CFSAN110088"",""MJ-2162-3"",""SRS8528637""",,"PDT000989182.1","2021-03-22T17:34:39Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,4,"SAMN18410388","GCA_017725735.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2162-2","""CFSAN109291"",""CFSAN110089"",""MJ-2162-2"",""SRS8528638""",,"PDT000989183.1","2021-03-22T17:34:39Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,4,"SAMN18410372","GCA_017725715.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2162-1","""CFSAN109290"",""CFSAN110090"",""MJ-2162-1"",""SRS8528639""",,"PDT000989184.1","2021-03-22T17:34:39Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",1,5,"SAMN18410916","GCA_017725695.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2163-4","""CFSAN109297"",""CFSAN110083"",""MJ-2163-4"",""SRS8530646""",,"PDT000989210.1","2021-03-22T19:32:12Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,4,"SAMN18412600","GCA_017725335.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2163-3","""CFSAN109296"",""CFSAN110084"",""MJ-2163-3"",""SRS8530673""",,"PDT000989227.1","2021-03-22T19:32:18Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,4,"SAMN18412021","GCA_017725055.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2172-2","""CFSAN109311"",""CFSAN110069"",""MJ-2172-2"",""SRS8530691""",,"PDT000989245.1","2021-03-22T19:32:24Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,5,"SAMN18414234","GCA_017725015.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2172-1","""CFSAN109310"",""CFSAN110070"",""MJ-2172-1"",""SRS8530802""",,"PDT000989266.1","2021-03-22T19:32:32Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,5,"SAMN18418379","GCA_017724855.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2161-4","""CFSAN109289"",""CFSAN110091"",""MJ-2161-4"",""SRS9750433""",,"PDT001107871.1","2021-08-12T03:33:38Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,6,"SAMN20716530","GCA_019579925.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2161-3","""CFSAN109288"",""CFSAN110092"",""MJ-2161-3"",""SRS9750470""",,"PDT001107886.1","2021-08-12T03:33:44Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,6,"SAMN20716564","GCA_019579705.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2161-1","""CFSAN109286"",""CFSAN110094"",""MJ-2161-1"",""SRS9750472""",,"PDT001107888.1","2021-08-12T03:33:44Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",1,7,"SAMN20716550","GCA_019579625.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2161-2","""CFSAN109287"",""CFSAN110093"",""MJ-2161-2"",""SRS9750486""",,"PDT001107902.1","2021-08-12T03:33:49Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,6,"SAMN20716569","GCA_019579325.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2196-2","""CFSAN109368"",""CFSAN110012"",""MJ-2196-2"",""SRS9750528""",,"PDT001107938.1","2021-08-12T03:34:00Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,5,"SAMN20716658","GCA_019578615.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MJ-2196-1","""CFSAN109367"",""CFSAN110013"",""MJ-2196-1"",""SRS9750537""",,"PDT001107947.1","2021-08-12T03:34:03Z","USA:CA","cattle feces (Bos taurus)","environmental/other","PDS000114124.21",0,5,"SAMN20716663","GCA_019578435.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLB-F11M00091-B2","""CDPHFDLB-F11M00091-B2"",""CFSAN030860"",""SRS1581706""","O157:H7","PDT000140698.3","2016-07-25T14:20:29Z","USA:CA","mixed nut","environmental/other","PDS000115390.8",1,1,"SAMN03462103","GCA_012795865.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLB-F11M00091-B3","""CDPHFDLB-F11M00091-B3"",""CFSAN030861"",""SRS1581707""","O157:H7","PDT000140699.3","2016-07-25T14:20:29Z","USA:CA","mixed nut","environmental/other","PDS000115390.8",0,0,"SAMN03462104","GCA_012795855.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLB-F11M00091-P1","""CDPHFDLB-F11M00091-P1"",""CFSAN030862"",""SRS1581708""","O157:H7","PDT000140700.3","2016-07-25T14:20:29Z","USA:CA","mixed nut","environmental/other","PDS000115390.8",2,2,"SAMN03462105","GCA_012795915.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLB-F11M00091-P2","""CDPHFDLB-F11M00091-P2"",""CFSAN030863"",""SRS1581709""","O157:H7","PDT000140701.3","2016-07-25T14:20:29Z","USA:CA","mixed nut","environmental/other","PDS000115390.8",1,1,"SAMN03462106","GCA_012795735.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLB-F11M00091-P3","""CDPHFDLB-F11M00091-P3"",""CFSAN030864"",""SRS1581710""","O157:H7","PDT000140702.3","2016-07-25T14:20:29Z","USA:CA","mixed nut","environmental/other","PDS000115390.8",0,0,"SAMN03462107","GCA_012795775.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","UMDUCD-O157-2016-S40","""CFSAN056471"",""SRS1807784"",""UMDUCD-O157-2016-S40""",,"PDT000161772.3","2016-11-18T13:19:49Z","USA:CA","feces (Bos taurus)","environmental/other","PDS000115390.8",3,7,"SAMN06005872","GCA_014433825.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","UMDUCD-O157-2016-S38","""CFSAN056469"",""SRS1807781"",""UMDUCD-O157-2016-S38""",,"PDT000161776.3","2016-11-18T13:19:50Z","USA:CA","feces (Bos taurus)","environmental/other","PDS000115390.8",2,7,"SAMN06005874","GCA_014433725.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","UMDUCS41","""UMDUCS41""",,"PDT000216715.1","2017-06-07T19:02:37Z","USA: California",,"environmental/other","PDS000115390.8",1,5,"SAMN03372426","GCA_002175405.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","UMDUCS40","""UMDUCS40""",,"PDT000216730.1","2017-06-07T19:05:36Z","USA: California",,"environmental/other","PDS000115390.8",7,11,"SAMN03372425","GCA_002175695.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","UMDUCS38","""UMDUCS38""",,"PDT000216763.1","2017-06-07T19:10:49Z","USA: California",,"environmental/other","PDS000115390.8",3,8,"SAMN03372423","GCA_002176345.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","UMDUCS39","""UMDUCS39""",,"PDT000216764.1","2017-06-07T19:10:49Z","USA: California",,"environmental/other","PDS000115390.8",0,5,"SAMN03372424","GCA_002176355.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","UMDUCD-O157-2016-S78","""CFSAN056506"",""SRS1807746"",""UMDUCD-O157-2016-S78""",,"PDT000218946.1","2017-06-15T15:02:08Z","USA:CA","bovine fecal (Bos taurus)","environmental/other","PDS000115390.8",3,6,"SAMN06005836","GCA_002194625.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","UMDUCD-O157-2016-S77","""CFSAN056505"",""SRS1807749"",""UMDUCD-O157-2016-S77""",,"PDT000218947.1","2017-06-15T15:02:16Z","USA:CA","bovine fecal (Bos taurus)","environmental/other","PDS000115390.8",7,10,"SAMN06005837","GCA_002194645.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
