#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Listeria monocytogenes","MOD1-LS1163","""CFSAN059488"",""MOD1-LS1163"",""SRS4714745""",,"PDT000497487.1","2019-05-02T17:51:02Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,1,"SAMN06242519","GCA_005249485.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","MOD1-LS1169","""CFSAN059490"",""MOD1-LS1169"",""SRS4714746""",,"PDT000497488.1","2019-05-02T17:51:02Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,1,"SAMN06242517","GCA_005249535.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","MOD1-LS1145","""CFSAN059478"",""MOD1-LS1145"",""SRS4714750""",,"PDT000497491.1","2019-05-02T17:51:03Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,3,"SAMN06242531","GCA_005249555.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","MOD1-LS1111","""CFSAN059451"",""MOD1-LS1111"",""SRS4714752""",,"PDT000497492.1","2019-05-02T17:51:03Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,2,"SAMN06242477","GCA_005249525.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","MOD1-LS1155","""CFSAN059485"",""MOD1-LS1155"",""SRS4714753""",,"PDT000497493.1","2019-05-02T17:51:03Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,3,"SAMN06242523","GCA_005249605.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","MOD1-LS1143","""CFSAN059476"",""MOD1-LS1143"",""SRS4714754""",,"PDT000497494.1","2019-05-02T17:51:03Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,17,"SAMN06242534","GCA_005249645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","MOD1-LS1156","""CFSAN059486"",""MOD1-LS1156"",""SRS4714757""",,"PDT000497496.1","2019-05-02T17:51:04Z","USA:TX","ice cream","environmental/other","PDS000025233.7",1,4,"SAMN06242522","GCA_005249265.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","MOD1-LS1142","""CFSAN059475"",""MOD1-LS1142"",""SRS4714758""",,"PDT000497497.1","2019-05-02T17:51:04Z","USA:TX","ice cream","environmental/other","PDS000025233.7",1,5,"SAMN06242535","GCA_005249225.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","MOD1-LS1173","""CFSAN059492"",""MOD1-LS1173"",""SRS4714842""",,"PDT000497498.1","2019-05-02T17:51:04Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,1,"SAMN06242514","GCA_005249285.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","MOD1-LS1141","""CFSAN059474"",""MOD1-LS1141"",""SRS4714843""",,"PDT000497499.1","2019-05-02T17:51:04Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,8,"SAMN06242536","GCA_005249365.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1161526-S002-002","""CFSAN112315"",""FDA1161526-S002-002"",""SRS9070757""",,"PDT001048315.1","2021-05-26T20:24:49Z","USA:TX","ice cream sherbet","environmental/other","PDS000003277.110",2,21,"SAMN19353679","GCA_018534745.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1161526-S001-001","""CFSAN112314"",""FDA1161526-S001-001"",""SRS9073368""",,"PDT001048326.1","2021-05-26T22:21:29Z","USA:TX","ice cream sherbet","environmental/other","PDS000003277.110",2,21,"SAMN19353683","GCA_018534645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1161526-S003-002","""CFSAN112316"",""FDA1161526-S003-002"",""SRS9073976""",,"PDT001048397.1","2021-05-27T00:22:43Z","USA:TX","ice cream sherbet","environmental/other","PDS000003277.110",2,21,"SAMN19354097","GCA_018533225.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1600734","""CFSAN048993"",""SRS1420319"",""TX-ACF1600734""",,"PDT000128486.2","2016-05-04T17:13:11Z","USA:TX","environmental swab","environmental/other","PDS000003204.124",12,15,"SAMN04871566","GCA_004665655.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048838","""CFSAN048838"",""SRS1420922""",,"PDT000128585.2","2016-05-04T17:13:17Z","USA:TX","environmental swab","environmental/other","PDS000003204.124",23,24,"SAMN04925779","GCA_004667645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1301225","""CFSAN051162"",""SRS1493084"",""TX-ACF1301225""",,"PDT000133896.2","2016-06-08T22:13:27Z","USA:TX","environmental swab","environmental/other","PDS000003204.124",4,19,"SAMN05171473","GCA_004674705.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1301281","""CFSAN051163"",""SRS1493085"",""TX-ACF1301281""",,"PDT000133897.2","2016-06-08T22:13:27Z","USA:TX","environmental swab","environmental/other","PDS000003204.124",6,21,"SAMN05171474","GCA_004674685.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1090620-S009-002","""CFSAN095914"",""FDA00014456"",""FDA1090620-S009-002"",""SRS5138889""",,"PDT000547346.1","2019-07-23T01:53:07Z","USA:TX","environmental swab","environmental/other","PDS000003204.124",4,19,"SAMN12340070","GCA_007927875.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1090620-S046-006","""CFSAN095922"",""FDA00014464"",""FDA1090620-S046-006"",""SRS5138896""",,"PDT000547352.1","2019-07-23T01:53:08Z","USA:TX","environmental swab","environmental/other","PDS000003204.124",5,24,"SAMN12340076","GCA_007927835.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1108415-013-001","""CFSAN096457"",""FDA00014541"",""FDA1108415-013-001"",""SRS5255873""",,"PDT000562613.3","2020-02-07T20:11:46Z","USA:TX","environmental swab","environmental/other","PDS000003204.124",4,22,"SAMN12561503","GCA_009222625.2","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1108415-030-001","""CFSAN096458"",""FDA00014542"",""FDA1108415-030-001"",""SRS5255958""",,"PDT000562618.1","2019-08-13T04:32:07Z","USA:TX","environmental swab","environmental/other","PDS000003204.124",5,27,"SAMN12561508","GCA_010089435.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1038652-C002-006","""CFSAN096777"",""FDA00014586"",""FDA1038652-C002-006"",""SRS5305168""",,"PDT000573638.1","2019-08-26T20:43:44Z","USA:TX","frozen frying chicken drumstick","environmental/other","PDS000003225.123",4,4,"SAMN12637604","GCA_008249605.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1038651-C001-003","""CFSAN096774"",""FDA00014583"",""FDA1038651-C001-003"",""SRS5305161""",,"PDT000573631.1","2019-08-26T20:43:43Z","USA:TX","raw Bison Tripe","environmental/other","PDS000024512.12",0,9,"SAMN12637492","GCA_008249565.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1038652-C001-006","""CFSAN096776"",""FDA00014585"",""FDA1038652-C001-006"",""SRS5305171""",,"PDT000573641.1","2019-08-26T20:43:45Z","USA:TX","frozen frying chicken drumstick","environmental/other","PDS000024512.12",3,12,"SAMN12637607","GCA_008250205.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1038653-C002-002","""CFSAN096779"",""FDA00014588"",""FDA1038653-C002-002"",""SRS5305268""",,"PDT000573695.1","2019-08-26T21:35:52Z","USA:TX","raw dog food","environmental/other","PDS000024512.12",4,13,"SAMN12637836","GCA_008250315.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1038651-C001-007","""CFSAN096775"",""FDA00014584"",""FDA1038651-C001-007"",""SRS5305321""",,"PDT000573716.1","2019-08-26T22:39:14Z","USA:TX","raw Bison Tripe","environmental/other","PDS000024512.12",0,9,"SAMN12637886","GCA_008275565.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL013927","""PNUSAL013927"",""SRS13144179"",""TXACF2200862""",,"PDT001314109.1","2022-05-23T20:46:07Z","USA:TX","Peaches","environmental/other","PDS000044238.4",0,,"SAMN28604925","GCA_023528895.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN022993","""CFSAN022993"",""FSIS1400150"",""SRS686746""",,"PDT000036981.2","2014-08-19T23:04:53Z","USA:TX","cha chien vietnamese sausage","environmental/other","PDS000024952.5",9,14,"SAMN02990223","GCA_004403645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN026711","""CFSAN026711"",""FSIS1400325"",""SRS753912""",,"PDT000044532.2","2014-11-28T16:07:35Z","USA:TX","food contact surface","environmental/other","PDS000024952.5",3,12,"SAMN03218394","GCA_004444685.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN026712","""CFSAN026712"",""FSIS1400326"",""SRS753913""",,"PDT000044533.2","2014-11-28T16:07:35Z","USA:TX","environmental swab sponge non food contact surface","environmental/other","PDS000024952.5",3,8,"SAMN03218395","GCA_004407365.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN026710","""CFSAN026710"",""FSIS1400324"",""SRS753928""",,"PDT000044543.2","2014-11-28T16:07:36Z","USA:TX","food contact surface","environmental/other","PDS000024952.5",3,5,"SAMN03218393","GCA_004445225.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS1701357","""FSIS1701357"",""SRS2171149""",,"PDT000208192.2","2017-05-08T18:50:05Z","USA:TX","RTE Product","environmental/other","PDS000024952.5",3,11,"SAMN06915435",,"fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS1703479","""FSIS1703479"",""SRS2415409""",,"PDT000232163.2","2017-08-08T19:07:57Z","USA:TX","environmental: non-food-contact surface","environmental/other","PDS000024952.5",0,2,"SAMN07460773","GCA_004606595.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS1703480","""FSIS1703480"",""SRS2415433""",,"PDT000232173.2","2017-08-08T19:07:58Z","USA:TX","environmental: non-food-contact surface","environmental/other","PDS000024952.5",0,2,"SAMN07460774","GCA_004607355.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS1703478","""FSIS1703478"",""SRS2415432""",,"PDT000232174.2","2017-08-08T19:07:59Z","USA:TX","Environmental: food-contact surface","environmental/other","PDS000024952.5",1,3,"SAMN07460772","GCA_004607335.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS1703477","""FSIS1703477"",""SRS2415452""",,"PDT000232191.2","2017-08-08T19:08:01Z","USA:TX","Environmental: food-contact surface","environmental/other","PDS000024952.5",0,2,"SAMN07460771","GCA_004606555.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS11815806","""FSIS11815806"",""SRS4049356""",,"PDT000407911.1","2018-11-16T00:43:44Z","USA:TX","environmental: non-food-contact surface","environmental/other","PDS000024952.5",4,4,"SAMN10433688","GCA_004460215.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA712389 23-1","""CFSAN021435"",""FDA00006897"",""FDA712389 23-1"",""SRS1210210""",,"PDT000098162.2","2015-12-17T00:21:38Z","USA:TX","environmental swab","environmental/other","PDS000025133.8",0,20,"SAMN02923151","GCA_004507725.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA712389 16-1","""CFSAN021434"",""FDA00006896"",""FDA712389 16-1"",""SRS1210208""",,"PDT000098163.2","2015-12-17T00:21:38Z","USA:TX","environmental swab","environmental/other","PDS000025133.8",0,20,"SAMN02923150","GCA_004418665.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA712389 13-1","""CFSAN021433"",""FDA00006895"",""FDA712389 13-1"",""SRS1210207""",,"PDT000098164.2","2015-12-17T00:21:38Z","USA:TX","environmental swab","environmental/other","PDS000025133.8",2,22,"SAMN02923149","GCA_004507805.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA977728-S043-0AR","""CFSAN058156"",""FDA00011082"",""FDA977728-S043-0AR"",""SRS1867485""",,"PDT000172211.2","2016-12-16T15:32:23Z","USA:TX","environmental swab","environmental/other","PDS000025133.8",12,28,"SAMN06113213","GCA_004588915.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA977728-S025-0AR","""CFSAN058155"",""FDA00011081"",""FDA977728-S025-0AR"",""SRS1891503""",,"PDT000176249.2","2017-01-03T21:27:50Z","USA:TX","environmental swab","environmental/other","PDS000025133.8",16,32,"SAMN06113214","GCA_004591435.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA336834 2A","""CFSAN021621"",""FDA00007083"",""FDA336834 2A"",""SRS1927372""",,"PDT000178927.3","2017-11-14T20:37:04Z","USA:TX","grilled chili dog with cheese","environmental/other","PDS000025133.8",3,23,"SAMN02923547","GCA_003676925.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA336834 1A","""CFSAN021620"",""FDA00007082"",""FDA336834 1A"",""SRS1927373""",,"PDT000178928.3","2017-11-28T23:59:40Z","USA:TX","grilled chili dog with cheese","environmental/other","PDS000025133.8",3,20,"SAMN02923546","GCA_003678105.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1700325","""CFSAN060617"",""SRS1996670"",""TX-ACF1700325""",,"PDT000189274.2","2017-02-22T22:09:22Z","USA:TX","environmental swab","environmental/other","PDS000025133.8",4,51,"SAMN06339261","GCA_004683465.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1121762-S019-001","""CFSAN103358"",""FDA00015050"",""FDA1121762-S019-001"",""SRS5953871""",,"PDT000655811.1","2020-01-07T18:26:52Z","USA:TX","environmental swab sponge","environmental/other","PDS000025133.8",3,49,"SAMN13747355","GCA_010034905.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1121762-S017-001","""CFSAN103357"",""FDA00015049"",""FDA1121762-S017-001"",""SRS5953873""",,"PDT000655813.1","2020-01-07T18:26:52Z","USA:TX","environmental swab sponge","environmental/other","PDS000025133.8",3,52,"SAMN13747362","GCA_010034885.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS11923212","""FSIS11923212"",""SRS5151716""",,"PDT000548882.1","2019-07-25T00:36:08Z","USA:TX","RTE Product","environmental/other","PDS000024828.4",9,,"SAMN12358345","GCA_007736735.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN007993","""CFSAN007993"",""SRS583881""",,"PDT000024525.3","2014-03-29T22:03:15Z","USA:TX","environmental swab","environmental/other","PDS000003255.56",1,2,"SAMN02567797","GCA_004507385.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL006582","""PNUSAL006582"",""SRS5771722"",""TXACF1902104""",,"PDT000641236.1","2019-12-08T17:25:39Z","USA:TX","beef smoked stick","environmental/other","PDS000003255.56",3,3,"SAMN13496859","GCA_010089315.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1501660","""CFSAN036114"",""SRS1016189"",""TX-ACF1501660""",,"PDT000077136.2","2015-07-29T19:10:49Z","USA:TX","environmental swab","environmental/other","PDS000003232.57",22,20,"SAMN03892153","GCA_004493565.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TTU_460","""CFSAN091072"",""SRS4363720"",""TTU_460""",,"PDT000465687.1","2019-02-16T02:45:50Z","USA:TX","canine feces","environmental/other","PDS000082599.1",,,"SAMN10929242","GCA_004475015.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN060714","""CFSAN060714"",""SRS2028329""",,"PDT000191456.2","2017-03-07T17:35:51Z","USA:TX","environmental swab sponge","environmental/other","PDS000024647.66",18,29,"SAMN06459924","GCA_004686965.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS1703290","""FSIS1703290"",""SRS2415453""",,"PDT000232190.2","2017-08-08T19:08:01Z","USA:TX","environmental: non-food-contact surface","environmental/other","PDS000024647.66",16,25,"SAMN07460764","GCA_004606675.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS22027668","""FSIS22027668"",""SRS6424914""",,"PDT000718614.1","2020-04-04T08:13:22Z","USA:TX","RTE Product","environmental/other","PDS000024647.66",16,23,"SAMN14537328","GCA_012041785.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1501659","""CFSAN036113"",""SRS1016191"",""TX-ACF1501659""",,"PDT000077135.2","2015-07-29T19:10:49Z","USA:TX","environmental swab","environmental/other","PDS000025513.38",10,10,"SAMN03892152","GCA_004387485.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048860","""CFSAN048860"",""SRS1420362""",,"PDT000128528.2","2016-05-04T17:13:14Z","USA:TX","environmental swab sponge","environmental/other","PDS000025513.38",7,7,"SAMN04914055","GCA_004666275.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS31901853","""FSIS31901853"",""SRS4661084""",,"PDT000494372.1","2019-04-23T03:56:05Z","USA:TX","Environmental: food-contact surface","environmental/other","PDS000025513.38",0,9,"SAMN11477210","GCA_005245725.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS31901855","""FSIS31901855"",""SRS4661208""",,"PDT000494384.1","2019-04-23T03:56:07Z","USA:TX","Product-RTE-Fully Cooked, Sausage Products-Unknown species","environmental/other","PDS000025513.38",0,9,"SAMN11477212","GCA_005245825.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS11815536","""FSIS11815536"",""SRS4017206""",,"PDT000403199.1","2018-11-05T18:45:15Z","USA:TX","RTE Product","environmental/other","PDS000024493.12",9,,"SAMN10379143","GCA_004458145.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACB1302017","""CFSAN052896"",""SRS1624495"",""TX-ACB1302017""",,"PDT000144704.2","2016-08-19T15:22:52Z","USA:TX","blood","clinical","PDS000016149.19",0,0,"SAMN05371165","GCA_004573575.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL001397","""PNUSAL001397"",""SRS922224"",""WGLISTERIA0003451""",,"PDT000063118.2","2015-04-30T20:15:20Z","USA:TX",,"environmental/other","PDS000000459.3",8,15,"SAMN03567978","GCA_004387285.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL001398","""PNUSAL001398"",""SRS922223"",""WGLISTERIA0003452""",,"PDT000063119.2","2015-04-30T20:15:20Z","USA:TX",,"environmental/other","PDS000000459.3",3,10,"SAMN03567979","GCA_004483485.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 64-1","""CFSAN021465"",""FDA00006927"",""FDA641168 64-1"",""SRS956992""",,"PDT000066917.2","2015-06-09T15:16:19Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",1,,"SAMN02923181","GCA_004415675.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 71-1","""CFSAN021453"",""FDA00006915"",""FDA641168 71-1"",""SRS956997""",,"PDT000066920.2","2015-06-09T15:16:19Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",10,,"SAMN02923169","GCA_004488675.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 53-1","""CFSAN021464"",""FDA00006926"",""FDA641168 53-1"",""SRS956996""",,"PDT000066921.2","2015-06-09T15:16:19Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",2,,"SAMN02923180","GCA_004488665.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA651972 57-A","""CFSAN021454"",""FDA00006916"",""FDA651972 57-A"",""SRS957019""",,"PDT000066929.2","2015-06-09T15:16:20Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",5,,"SAMN02923170","GCA_004488725.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 51-2","""CFSAN021462"",""FDA00006924"",""FDA641168 51-2"",""SRS957018""",,"PDT000066930.2","2015-06-09T15:16:20Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",4,,"SAMN02923178","GCA_004488875.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 52-2","""CFSAN021463"",""FDA00006925"",""FDA641168 52-2"",""SRS957023""",,"PDT000066931.2","2015-06-09T15:16:20Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",1,,"SAMN02923179","GCA_004488845.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 43-1","""CFSAN021451"",""FDA00006913"",""FDA641168 43-1"",""SRS968977""",,"PDT000068397.2","2015-06-29T13:14:39Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",1,,"SAMN02923167","GCA_004490265.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 36-1","""CFSAN021450"",""FDA00006912"",""FDA641168 36-1"",""SRS969277""",,"PDT000068474.2","2015-06-29T13:14:42Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",1,,"SAMN02923166","GCA_004491545.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 30-1","""CFSAN021448"",""FDA00006910"",""FDA641168 30-1"",""SRS969284""",,"PDT000068483.2","2015-06-29T13:14:42Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",1,,"SAMN02923164","GCA_004491585.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 31-1","""CFSAN021449"",""FDA00006911"",""FDA641168 31-1"",""SRS969480""",,"PDT000068571.2","2015-06-29T13:14:46Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",0,,"SAMN02923165","GCA_004490305.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 45-1","""CFSAN021452"",""FDA00006914"",""FDA641168 45-1"",""SRS969532""",,"PDT000068590.3","2015-06-29T13:14:47Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",1,,"SAMN02923168","GCA_004388405.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 65-1","""CFSAN021466"",""FDA00006928"",""FDA641168 65-1"",""SRS2792343""",,"PDT000274703.2","2017-12-27T19:43:23Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",0,,"SAMN02923182","GCA_004444885.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA641168 47-1","""CFSAN020117"",""FDA00005579"",""FDA641168 47-1"",""SRS2792698""",,"PDT000274782.2","2017-12-27T22:41:18Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",7,,"SAMN02921835","GCA_004445665.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA651972 58-A","""CFSAN020118"",""FDA00005580"",""FDA651972 58-A"",""SRS2792712""",,"PDT000274788.2","2017-12-27T22:41:19Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",2,,"SAMN02921836","GCA_004445675.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA767080-25","""CFSAN020119"",""FDA00005581"",""FDA767080-25"",""SRS2792714""",,"PDT000274790.2","2017-12-27T22:41:20Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",3,,"SAMN02921837","GCA_004445625.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA767080-28","""CFSAN020120"",""FDA00005582"",""FDA767080-28"",""SRS2792716""",,"PDT000274792.2","2017-12-27T22:41:21Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",7,,"SAMN02921838","GCA_004627695.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA767082-103","""CFSAN021546"",""FDA00007008"",""FDA767082-103"",""SRS2792719""",,"PDT000274795.2","2017-12-27T23:41:26Z","USA:TX","environmental swab","environmental/other","PDS000025003.3",2,,"SAMN02923261","GCA_004406365.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-854428.SUB.17","""CFSAN033502"",""SRS1095884"",""TX-854428.SUB.17""",,"PDT000085509.3","2017-04-06T14:44:02Z","USA:TX","avocado","environmental/other","PDS000000266.22",8,9,"SAMN03702785","GCA_004435865.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-854428.COMP.3","""CFSAN033506"",""SRS1095880"",""TX-854428.COMP.3""",,"PDT000085513.2","2015-10-01T14:13:25Z","USA:TX","avocado","environmental/other","PDS000000266.22",2,7,"SAMN03702789","GCA_004499685.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-854428.SUB.13","""CFSAN033507"",""SRS1095889"",""TX-854428.SUB.13""",,"PDT000085514.3","2017-04-06T14:44:02Z","USA:TX","avocado","environmental/other","PDS000000266.22",2,7,"SAMN03702790","GCA_004405905.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1700184","""CFSAN059986"",""SRS1996796"",""TX-ACF1700184""",,"PDT000189362.2","2017-02-22T22:09:44Z","USA:TX","environmental swab","environmental/other","PDS000024735.6",13,,"SAMN06312036","GCA_004682125.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1700213","""CFSAN059992"",""SRS1996800"",""TX-ACF1700213""",,"PDT000189366.2","2017-02-22T22:09:45Z","USA:TX","environmental swab","environmental/other","PDS000024735.6",9,,"SAMN06312040","GCA_004681625.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1700193","""CFSAN059989"",""SRS1996804"",""TX-ACF1700193""",,"PDT000189370.2","2017-02-22T22:09:49Z","USA:TX","environmental swab","environmental/other","PDS000024735.6",8,,"SAMN06312043","GCA_004681845.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN063714","""CFSAN063714"",""SRS2205791""",,"PDT000208969.2","2017-05-16T21:42:24Z","USA:TX","environmental swab sponge","environmental/other","PDS000024735.6",8,,"SAMN06921839","GCA_004697245.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL006581","""PNUSAL006581"",""SRS5771721"",""TXACF1902071""",,"PDT000641235.1","2019-12-08T17:25:39Z","USA:TX","environmental swab sponge metal basket inside the main processing room","environmental/other","PDS000024390.8",29,29,"SAMN13496860","GCA_010089295.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1700816","""CFSAN062724"",""SRS2127585"",""TX-ACF1700816""",,"PDT000203144.2","2017-04-18T15:41:47Z","USA:TX","environmental swab","environmental/other","PDS000024256.7",22,24,"SAMN06688983","GCA_004691245.1","fosX=COMPLETE,lin=COMPLETE",
