#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Campylobacter jejuni","FSIS21822901","""FSIS21822901"",""SRS4100449""",,"PDT000413712.1","2018-12-03T21:37:56Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",10,16,"SAMN10517207","GCA_004829285.1",,
"Campylobacter jejuni","FSIS11816911","""FSIS11816911"",""SRS4337223""",,"PDT000459839.1","2019-02-07T01:08:34Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000022677.169",11,17,"SAMN10881994","GCA_004859925.1",,
"Campylobacter jejuni","FSIS21923509","""FSIS21923509"",""SRS4372389""",,"PDT000466133.1","2019-02-16T02:47:17Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",6,25,"SAMN10954078","GCA_004864965.1",,
"Campylobacter jejuni","FSIS11919149","""FSIS11919149"",""SRS4572143""",,"PDT000485431.1","2019-04-02T20:57:28Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",8,25,"SAMN11318650","GCA_005121645.1",,
"Campylobacter jejuni","FSIS21925599","""FSIS21925599"",""SRS5451110""",,"PDT000596653.1","2019-09-29T19:28:02Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",6,29,"SAMN12869797","GCA_008768835.1",,
"Campylobacter jejuni","CVM N19C209","""CVM N19C209"",""SRS5472394""",,"PDT000599761.1","2019-10-03T20:34:41Z","USA:CA","Chicken Breasts","environmental/other","PDS000022677.169",0,22,"SAMN12906160","GCA_008838745.1",,
"Campylobacter jejuni","FSIS22028419","""FSIS22028419"",""SRS6890455""",,"PDT000770611.1","2020-06-23T06:14:11Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",12,31,"SAMN15345445","GCA_013668135.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12031133","""FSIS12031133"",""SRS6921687""",,"PDT000773995.1","2020-06-29T22:13:51Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",2,29,"SAMN15400930","GCA_013626615.1",,
"Campylobacter jejuni","FSIS12031577","""FSIS12031577"",""SRS6921728""",,"PDT000774036.1","2020-06-29T22:14:02Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",3,24,"SAMN15400898","GCA_013623095.1","gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22028764","""FSIS22028764"",""SRS7113540""",,"PDT000799670.1","2020-07-30T16:16:49Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",0,16,"SAMN15678109","GCA_013968985.1",,
"Campylobacter jejuni","FSIS12032340","""FSIS12032340"",""SRS7176897""",,"PDT000806756.1","2020-08-10T21:16:26Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",14,22,"SAMN15776192","GCA_014149565.1",,
"Campylobacter jejuni","FSIS12035546","""FSIS12035546"",""SRS7741118""",,"PDT000893668.1","2020-11-20T00:27:11Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",3,30,"SAMN16842637","GCA_015624085.1",,
"Campylobacter jejuni","FSIS12036760","""FSIS12036760"",""SRS7963613""",,"PDT000928097.1","2021-01-05T00:18:31Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",3,31,"SAMN17212328","GCA_016610185.1",,
"Campylobacter jejuni","FSIS22130370","""FSIS22130370"",""SRS8152699""",,"PDT000943774.1","2021-01-30T00:18:25Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",0,22,"SAMN17703846","GCA_017184195.1",,
"Campylobacter jejuni","FSIS32104621","""FSIS32104621"",""SRS8157942""",,"PDT000945404.1","2021-01-31T20:19:46Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",0,15,"SAMN17714986","GCA_017182615.1",,
"Campylobacter jejuni","FSIS12138791","""FSIS12138791"",""SRS8600450""",,"PDT000993419.1","2021-03-30T01:20:44Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",4,22,"SAMN18528935","GCA_017637125.1",,
"Campylobacter jejuni","FSIS12139558","""FSIS12139558"",""SRS8869498""",,"PDT001019034.1","2021-05-05T17:24:31Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",0,22,"SAMN19022968","GCA_018282675.1",,
"Campylobacter jejuni","FSIS12140859","""FSIS12140859"",""SRS9459921""",,"PDT001088594.1","2021-07-12T22:28:50Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",3,31,"SAMN20177629","GCA_019232555.1",,
"Campylobacter jejuni","FSIS22132861","""FSIS22132861"",""SRS10236632""",,"PDT001133770.1","2021-09-20T21:28:54Z","USA:CA","raw intact chicken","environmental/other","PDS000022677.169",9,22,"SAMN21523501","GCA_020066665.1",,
"Campylobacter jejuni","FSIS1605704","""FSIS1605704"",""SRS1297468""",,"PDT000107192.2","2016-02-16T22:23:27Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000072257.34",1,1,"SAMN04495841","GCA_005283185.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1605927","""FSIS1605927"",""SRS1320212""",,"PDT000111633.2","2016-03-02T23:25:49Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000072257.34",5,6,"SAMN04528907","GCA_005284625.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1607150","""FSIS1607150"",""SRS1598349""",,"PDT000143018.2","2016-08-03T15:19:53Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000072257.34",9,10,"SAMN05505604","GCA_005297285.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CDPHFDLB-F15M00665P1","""CDPHFDLB-F15M00665P1"",""CFSAN043174"",""SRS1272828""",,"PDT000160630.1","2016-11-14T19:09:12Z","USA:CA","raw cream from cow milk","environmental/other","PDS000072257.34",0,0,"SAMN04338323","GCA_001877445.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CDPHFDLB-F15M00665P2","""CDPHFDLB-F15M00665P2"",""CFSAN051133"",""SRS1512301""",,"PDT000160631.1","2016-11-14T19:09:25Z","USA:CA","raw milk","environmental/other","PDS000072257.34",3,3,"SAMN05163880","GCA_001877465.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CDPHFDLB-F15M00667P1","""CDPHFDLB-F15M00667P1"",""CFSAN043175"",""SRS1272827""",,"PDT000160632.1","2016-11-14T19:09:39Z","USA:CA","raw cow milk","environmental/other","PDS000072257.34",1,1,"SAMN04338324","GCA_001877495.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CDPHFDLB-F15M00667P3","""CDPHFDLB-F15M00667P3"",""CFSAN051134"",""SRS1512302""",,"PDT000160633.1","2016-11-14T19:10:01Z","USA:CA","raw milk","environmental/other","PDS000072257.34",6,6,"SAMN05163881","GCA_001877515.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CDPHFDLB-F15M00668P1","""CDPHFDLB-F15M00668P1"",""CFSAN043176"",""SRS1272826""",,"PDT000160634.1","2016-11-14T19:10:14Z","USA:CA","raw cow milk","environmental/other","PDS000072257.34",0,0,"SAMN04338325","GCA_001877525.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CDPHFDLB-F15M00669P1","""CDPHFDLB-F15M00669P1"",""CFSAN043177"",""SRS1272835""",,"PDT000160635.1","2016-11-14T19:10:28Z","USA:CA","raw cow milk","environmental/other","PDS000072257.34",1,1,"SAMN04338326","GCA_001877555.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CDPHFDLB-F15M00669P5","""CDPHFDLB-F15M00669P5"",""CFSAN051136"",""SRS1512304""",,"PDT000160636.1","2016-11-14T19:10:42Z","USA:CA","raw milk","environmental/other","PDS000072257.34",5,5,"SAMN05163883","GCA_001877575.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CDPHFDLB-F15M00668P2","""CDPHFDLB-F15M00668P2"",""CFSAN051135"",""SRS1512303""",,"PDT000160680.1","2016-11-14T20:16:54Z","USA:CA","raw milk","environmental/other","PDS000072257.34",0,0,"SAMN05163882","GCA_001878525.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1608706","""FSIS1608706"",""SRS1847095""",,"PDT000168405.2","2016-12-09T06:31:20Z","USA:CA","chicken carcass","environmental/other","PDS000072257.34",8,7,"SAMN06127126","GCA_005173585.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1609485","""FSIS1609485"",""SRS1891604""",,"PDT000176263.2","2017-01-03T21:27:52Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000072257.34",6,7,"SAMN06198622","GCA_005253105.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1710493","""FSIS1710493"",""SRS2006294""",,"PDT000190575.2","2017-02-28T22:28:27Z","USA:CA","animal-cattle-steer","environmental/other","PDS000072257.34",0,5,"SAMN06459313","GCA_005177305.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1710499","""FSIS1710499"",""SRS2006369""",,"PDT000190651.2","2017-02-28T22:28:38Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000072257.34",0,5,"SAMN06459318","GCA_005157875.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N62541","""CVM N62541"",""SRS2099521""",,"PDT000199872.2","2017-04-05T13:41:29Z","USA:CA","chicken breast","environmental/other","PDS000072257.34",7,6,"SAMN06661295","GCA_005264615.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS1701172","""FSIS1701172"",""SRS2172038""",,"PDT000208216.2","2017-05-08T21:44:02Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000072257.34",7,6,"SAMN06915359","GCA_005149245.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1701353","""FSIS1701353"",""SRS2208335""",,"PDT000209378.2","2017-05-18T17:46:31Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000072257.34",10,9,"SAMN07140295","GCA_005010455.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1701991","""FSIS1701991"",""SRS2330443""",,"PDT000222113.2","2017-07-01T09:42:23Z","USA:CA","chicken carcass","environmental/other","PDS000072257.34",8,7,"SAMN07304763","GCA_004955825.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11703920","""FSIS11703920"",""SRS2494801""",,"PDT000239195.2","2017-09-06T18:34:38Z","USA:CA","animal-cattle-steer","environmental/other","PDS000072257.34",7,11,"SAMN07608057","GCA_004970845.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11704030","""FSIS11704030"",""SRS2583739""",,"PDT000250584.2","2017-10-11T20:39:52Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000072257.34",9,8,"SAMN07775099","GCA_005159585.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11705617","""FSIS11705617"",""SRS2707207""",,"PDT000266367.2","2017-11-21T23:37:18Z","USA:CA","animal-chicken-young chicken","environmental/other","PDS000072257.34",4,5,"SAMN08051514","GCA_005185005.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11810351","""FSIS11810351"",""SRS3399492""",,"PDT000325590.1","2018-06-08T23:59:09Z","USA:CA","raw intact chicken","environmental/other","PDS000072257.34",0,7,"SAMN09386408","GCA_005305945.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N17C007","""CVM N17C007"",""SRS3530481""",,"PDT000345549.1","2018-07-12T09:59:28Z","USA:CA","chicken breast","environmental/other","PDS000072257.34",13,12,"SAMN09604893","GCA_005330135.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11812635","""FSIS11812635"",""SRS3640317""",,"PDT000360281.1","2018-08-08T23:23:21Z","USA:CA","chicken carcass","environmental/other","PDS000072257.34",0,7,"SAMN09784484","GCA_005353045.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS21821998","""FSIS21821998"",""SRS3745919""",,"PDT000372646.1","2018-09-06T20:13:14Z","USA:CA","raw intact chicken","environmental/other","PDS000072257.34",1,8,"SAMN09984142","GCA_005375505.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11917506","""FSIS11917506"",""SRS4412995""",,"PDT000469441.1","2019-02-26T21:59:02Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000072257.34",5,9,"SAMN11024154","GCA_004871745.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11920882","""FSIS11920882"",""SRS4750804""",,"PDT000499877.1","2019-05-11T22:49:00Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000072257.34",1,4,"SAMN11625703","GCA_005520615.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11924588","""FSIS11924588"",""SRS5468197""",,"PDT000599097.1","2019-10-03T05:29:07Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000072257.34",14,9,"SAMN12898041","GCA_008828465.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11925125","""FSIS11925125"",""SRS5490768""",,"PDT000602699.1","2019-10-08T20:31:57Z","USA:CA","animal-cattle-steer","environmental/other","PDS000072257.34",5,3,"SAMN12993555","GCA_008955765.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N45186F","""CVM N45186F"",""SRS6407002""",,"PDT000717760.1","2020-04-02T05:19:35Z","USA:CA","Cecal Heifer","environmental/other","PDS000072257.34",19,18,"SAMN14504305","GCA_011995695.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12028559","""FSIS12028559"",""SRS6832811""",,"PDT000764552.1","2020-06-12T18:14:25Z","USA:CA","Animal-Turkey-Young Turkey","environmental/other","PDS000072257.34",14,13,"SAMN15223705","GCA_013722205.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE,tet(O)=PARTIAL_END_OF_CONTIG",
"Campylobacter jejuni","FSIS22106192","""FSIS22106192"",""SRS11078597""",,"PDT001175717.1","2021-11-16T12:33:23Z","USA:CA","chicken carcass","environmental/other","PDS000072257.34",7,3,"SAMN23176089","GCA_020950215.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12210841","""FSIS12210841"",""SRS12623402""",,"PDT001287865.1","2022-04-15T16:33:38Z","USA:CA","Animal-Cattle-Dairy Cow (cecal)","environmental/other","PDS000072257.34",15,9,"SAMN27597456","GCA_023009405.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS1609361","""FSIS1609361"",""SRS1902218""",,"PDT000176575.2","2017-01-06T21:31:25Z","USA:CA","chicken carcass","environmental/other","PDS000010659.190",2,4,"SAMN06210469","GCA_005117795.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS1609360","""FSIS1609360"",""SRS1938329""",,"PDT000181152.2","2017-01-25T16:33:01Z","USA:CA","comminuted chicken","environmental/other","PDS000010659.190",2,4,"SAMN06256269","GCA_004943745.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","CVM N59395","""CVM N59395"",""SRS2099508""",,"PDT000199858.2","2017-04-05T13:41:27Z","USA:CA","chicken breast","environmental/other","PDS000010659.190",7,7,"SAMN06661281","GCA_005266695.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","CVM N16C174","""CVM N16C174"",""SRS2547623""",,"PDT000244954.2","2017-09-28T00:49:42Z","USA:CA","Chicken Wings","environmental/other","PDS000010659.190",12,10,"SAMN07633489","GCA_005209535.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","CVM N16C425","""CVM N16C425"",""SRS2547870""",,"PDT000245243.2","2017-09-28T02:46:35Z","USA:CA","Chicken Wings","environmental/other","PDS000010659.190",7,10,"SAMN07633736","GCA_005023875.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS21821358","""FSIS21821358"",""SRS3126354""",,"PDT000303427.2","2018-04-05T13:38:53Z","USA:CA","raw intact chicken","environmental/other","PDS000010659.190",8,6,"SAMN08866780","GCA_005080225.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS11810316","""FSIS11810316"",""SRS3374028""",,"PDT000323539.1","2018-06-04T22:06:59Z","USA:CA","chicken carcass","environmental/other","PDS000010659.190",8,13,"SAMN09343364","GCA_005303185.1","50S_L22_A103V=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11811817","""FSIS11811817"",""SRS3604619""",,"PDT000354987.1","2018-07-28T17:43:22Z","USA:CA","raw intact chicken","environmental/other","PDS000010659.190",10,13,"SAMN09730164","GCA_005345965.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS11813142","""FSIS11813142"",""SRS3702190""",,"PDT000366481.1","2018-08-22T20:44:01Z","USA:CA","chicken carcass","environmental/other","PDS000010659.190",8,9,"SAMN09880371","GCA_005369725.1","50S_L22_A103V=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N18C340","""CVM N18C340"",""SRS4433491""",,"PDT000473100.1","2019-03-04T15:39:58Z","USA:CA","chicken breast","environmental/other","PDS000010659.190",9,7,"SAMN11047860","GCA_004877905.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","CVM N18C343","""CVM N18C343"",""SRS4433455""",,"PDT000473136.1","2019-03-04T15:40:06Z","USA:CA","chicken breast","environmental/other","PDS000010659.190",9,10,"SAMN11047863","GCA_004879725.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS31901971","""FSIS31901971"",""SRS4789821""",,"PDT000503634.1","2019-05-20T17:53:13Z","USA:CA","chicken carcass","environmental/other","PDS000010659.190",4,19,"SAMN11784697","GCA_005871695.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS11925381","""FSIS11925381"",""SRS5521584""",,"PDT000608852.1","2019-10-16T05:30:02Z","USA:CA","raw intact chicken","environmental/other","PDS000010659.190",2,10,"SAMN13034524","GCA_009172065.1","50S_L22_A103V=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11925346","""FSIS11925346"",""SRS5521700""",,"PDT000608926.1","2019-10-16T06:30:19Z","USA:CA","raw intact chicken","environmental/other","PDS000010659.190",4,17,"SAMN13034490","GCA_009172125.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS22027708","""FSIS22027708"",""SRS6479506""",,"PDT000722086.1","2020-04-14T21:13:18Z","USA:CA","raw intact chicken","environmental/other","PDS000010659.190",8,8,"SAMN14590833","GCA_012318305.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS12031288","""FSIS12031288"",""SRS6844913""",,"PDT000767015.1","2020-06-15T22:14:21Z","USA:CA","raw intact chicken","environmental/other","PDS000010659.190",10,7,"SAMN15239742","GCA_013709735.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS12035205","""FSIS12035205"",""SRS7707194""",,"PDT000888865.1","2020-11-12T21:30:11Z","USA:CA","animal-chicken-young chicken","environmental/other","PDS000010659.190",9,10,"SAMN16785098","GCA_015441605.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS22132235","""FSIS22132235"",""SRS9662145""",,"PDT001101527.1","2021-08-07T13:27:31Z","USA:CA","raw intact chicken","environmental/other","PDS000010659.190",7,9,"SAMN20523610","GCA_019565695.1","50S_L22_A103V=POINT",
"Campylobacter jejuni",,"""21CA09CB05UCD-C1"",""SRS12035717""",,"PDT001253139.1","2022-02-23T02:38:56Z","USA:CA","chicken","environmental/other","PDS000010659.190",2,13,"SAMN26027287","GCA_022362835.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS22209230","""FSIS22209230"",""SRS14716467""",,"PDT001393993.1","2022-08-19T20:46:03Z","USA:CA","raw intact chicken","environmental/other","PDS000010659.190",2,9,"SAMN30398052","GCA_024923485.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS22209363","""FSIS22209363"",""SRS14716469""",,"PDT001393995.1","2022-08-19T20:46:03Z","USA:CA","raw intact chicken","environmental/other","PDS000010659.190",8,15,"SAMN30398086","GCA_024922685.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS11704543","""FSIS11704543"",""SRS2897006""",,"PDT000283006.2","2018-01-30T22:50:04Z","USA:CA","animal-cattle-steer","environmental/other","PDS000090286.30",3,3,"SAMN08437261","GCA_005061005.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1605994","""FSIS1605994"",""SRS1332702""",,"PDT000112927.2","2016-03-10T03:26:16Z","USA:CA","animal-cattle-beef cow","environmental/other","PDS000022904.138",22,7,"SAMN04543696","GCA_005286565.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","NMSU-00376","""CFSAN052620"",""CVM33019"",""NMSU-00376"",""SRS1870221""",,"PDT000173385.2","2016-12-19T15:35:09Z","USA:CA","chicken breast","environmental/other","PDS000022904.138",26,5,"SAMN05525235","GCA_004943065.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1710998","""FSIS1710998"",""SRS2119435""",,"PDT000201696.2","2017-04-13T20:10:58Z","USA:CA","comminuted chicken","environmental/other","PDS000022904.138",23,16,"SAMN06701468","GCA_005268335.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N43798F","""CVM N43798F"",""SRS6407086""",,"PDT000717679.1","2020-04-02T05:19:03Z","USA:CA","Cecal Beef Cow","environmental/other","PDS000022904.138",3,25,"SAMN14504130","GCA_011997585.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1700982","""FSIS1700982"",""SRS2163756""",,"PDT000206870.2","2017-05-03T16:43:33Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000022633.149",5,6,"SAMN06886035","GCA_005191735.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS1701504","""FSIS1701504"",""SRS2213847""",,"PDT000210972.2","2017-05-22T18:41:24Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000022633.149",1,4,"SAMN07151556","GCA_005273435.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1701662","""FSIS1701662"",""SRS2228811""",,"PDT000213001.2","2017-05-25T18:40:50Z","USA:CA","animal-cattle-steer","environmental/other","PDS000022633.149",4,9,"SAMN07168573","GCA_005275155.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS1703043","""FSIS1703043"",""SRS2396221""",,"PDT000229947.2","2017-07-31T15:48:05Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000022633.149",1,5,"SAMN07427324","GCA_004965695.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,blaOXA=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11807681","""FSIS11807681"",""SRS2995607""",,"PDT000289160.2","2018-02-23T21:50:07Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000022633.149",2,6,"SAMN08595519","GCA_005034315.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11808618","""FSIS11808618"",""SRS3106626""",,"PDT000300811.2","2018-03-30T10:44:47Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000022633.149",1,2,"SAMN08816093","GCA_005166765.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11809025","""FSIS11809025"",""SRS3172266""",,"PDT000306468.2","2018-04-16T19:05:12Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000022633.149",3,9,"SAMN08930653","GCA_005083245.1","aadE-Cc=COMPLETE,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11813556","""FSIS11813556"",""SRS3766362""",,"PDT000375040.1","2018-09-12T03:11:30Z","USA:CA","animal-chicken-young chicken","environmental/other","PDS000022633.149",2,2,"SAMN10034819","GCA_005377325.1","aadE-Cc=COMPLETE,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11917187","""FSIS11917187"",""SRS4380523""",,"PDT000467155.1","2019-02-19T23:54:33Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000022633.149",2,2,"SAMN10968449","GCA_004866625.1","aadE-Cc=COMPLETE,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11917707","""FSIS11917707"",""SRS4413007""",,"PDT000469453.1","2019-02-26T21:59:04Z","USA:CA","chicken carcass","environmental/other","PDS000022633.149",2,6,"SAMN11024167","GCA_004871885.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11917668","""FSIS11917668"",""SRS4462484""",,"PDT000474216.1","2019-03-07T18:59:20Z","USA:CA","animal-cattle-steer","environmental/other","PDS000022633.149",2,9,"SAMN11082268","GCA_004885265.1","aadE-Cc=COMPLETE,aadE-Cc=PARTIAL_END_OF_CONTIG,blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11919160","""FSIS11919160"",""SRS4572161""",,"PDT000485444.1","2019-04-02T20:57:30Z","USA:CA","raw intact chicken","environmental/other","PDS000022633.149",0,3,"SAMN11318661","GCA_005089365.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11921079","""FSIS11921079"",""SRS4794034""",,"PDT000503723.1","2019-05-20T21:50:57Z","USA:CA","Animal-Turkey-Young Turkey","environmental/other","PDS000022633.149",3,3,"SAMN11785622","GCA_005871895.1","aadE-Cc=COMPLETE,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11921516","""FSIS11921516"",""SRS4911432""",,"PDT000519759.1","2019-06-11T06:50:45Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000022633.149",2,9,"SAMN11982250","GCA_006356935.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","CVM N19C208","""CVM N19C208"",""SRS5472393""",,"PDT000599762.1","2019-10-03T20:34:41Z","USA:CA","Chicken Breasts","environmental/other","PDS000022633.149",3,6,"SAMN12906159","GCA_008889745.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11924960","""FSIS11924960"",""SRS5501200""",,"PDT000604319.1","2019-10-10T18:31:04Z","USA:CA","animal-cattle-beef cow","environmental/other","PDS000022633.149",7,8,"SAMN13003004","GCA_009006095.1","aadE-Cc=COMPLETE,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
