#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"E.coli and Shigella","3150","""3150"",""MB5646"",""SRS12965175""",,"PDT001378950.1","2022-08-08T19:41:31Z","USA: Houston","blood","clinical","PDS000117398.1",0,,"SAMN28174021","GCA_024604195.1","aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,arr=PARTIAL_END_OF_CONTIG,blaCMY-4=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=COMPLETE,cyaA_S352T=POINT,dfrA17=COMPLETE,erm(B)=COMPLETE,ftsI_I336IKYRI=POINT,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","3150","""3150"",""MB5646"",""SRS12965175""",,"PDT001409655.1","2022-09-04T13:25:17Z","USA: Houston","blood","clinical","PDS000117398.1",0,,"SAMN28174021","GCA_024918375.1","aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,arr=PARTIAL,blaCMY-4=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=COMPLETE,cyaA_S352T=POINT,dfrA17=COMPLETE,erm(B)=COMPLETE,ftsI_I336IKYRI=POINT,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","3059","""3059"",""MB8314"",""SRS12965192""",,"PDT001378934.1","2022-08-08T19:41:26Z","USA: Houston","blood","clinical","PDS000117360.1",0,,"SAMN28174016","GCA_024604365.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,cyaA_S352T=POINT,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S57T=POINT,parC_S80I=POINT,parE_S458A=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","3059","""3059"",""MB8314"",""SRS12965192""",,"PDT001409630.1","2022-09-04T12:04:15Z","USA: Houston","blood","clinical","PDS000117360.1",0,,"SAMN28174016","GCA_024917375.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,cyaA_S352T=POINT,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S57T=POINT,parC_S80I=POINT,parE_S458A=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","3985","""3985"",""MB6420"",""SRS12965094""",,"PDT001379031.1","2022-08-08T19:41:56Z","USA: Houston","blood","clinical","PDS000117399.1",0,,"SAMN28174042","GCA_024603295.1","aac(6')-Ib4=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,ant(2'')-Ia=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,catB3=COMPLETE,dfrA1=COMPLETE,dfrA36=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84G=POINT,parC_S80I=POINT,pmrB_Y358N=POINT,soxS_A12S=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","3985","""3985"",""MB6420"",""SRS12965094""",,"PDT001409650.1","2022-09-04T13:16:31Z","USA: Houston","blood","clinical","PDS000117399.1",0,,"SAMN28174042","GCA_024918195.1","aac(6')-Ib4=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,ant(2'')-Ia=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,catB3=COMPLETE,dfrA1=COMPLETE,dfrA36=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84G=POINT,parC_S80I=POINT,pmrB_Y358N=POINT,soxS_A12S=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","2900","""2900"",""MB6066"",""SRS12965088""",,"PDT001379037.1","2022-08-08T19:41:58Z","USA: Houston","blood","clinical","PDS000117359.1",0,,"SAMN28174010","GCA_024603235.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,cyaA_S352T=POINT,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","2900","""2900"",""MB6066"",""SRS12965088""",,"PDT001409632.1","2022-09-04T12:09:05Z","USA: Houston","blood","clinical","PDS000117359.1",0,,"SAMN28174010","GCA_024917475.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,cyaA_S352T=POINT,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","4750","""4750"",""MB7603"",""SRS12965111""",,"PDT001379014.1","2022-08-08T19:41:51Z","USA: Houston","blood","clinical","PDS000117361.1",0,,"SAMN28174072","GCA_024603515.1","acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC-5=COMPLETE,blaTEM-1=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,marR_S3N=POINT,parC_S80I=POINT,parE_L416F=POINT,pmrB_E123D=POINT,uhpT_E350Q=POINT",
"E.coli and Shigella","4750","""4750"",""MB7603"",""SRS12965111""",,"PDT001409633.1","2022-09-04T12:12:00Z","USA: Houston","blood","clinical","PDS000117361.1",0,,"SAMN28174072","GCA_024917535.1","acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC-5=COMPLETE,blaTEM-1=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,marR_S3N=POINT,parC_S80I=POINT,parE_L416F=POINT,pmrB_E123D=POINT,uhpT_E350Q=POINT",
"E.coli and Shigella","3036","""3036"",""MB9029"",""SRS12965116""",,"PDT001379009.1","2022-08-08T19:41:50Z","USA: Houston","blood","clinical","PDS000117401.1",0,,"SAMN28174012","GCA_024595755.1","aac(3)-IIe=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaCMY-2=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,catA2=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,pmrB_Y358N=POINT,sul3=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","3036","""3036"",""MB9029"",""SRS12965116""",,"PDT001409646.1","2022-09-04T13:08:54Z","USA: Houston","blood","clinical","PDS000117401.1",0,,"SAMN28174012","GCA_024918035.1","aac(3)-IIe=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaCMY-2=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,catA2=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,pmrB_Y358N=POINT,sul3=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","p10A","""MB2315"",""SRS6199697"",""p10A""",,"PDT000709972.1","2020-03-16T19:56:37Z","USA:Houston","blood","clinical","PDS000117400.1",1,,"SAMN13948681","GCA_011331065.1","aac(3)-IIe=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=PARTIAL,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul2=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","p10B","""MB2446"",""SRS6199698"",""p10B""",,"PDT001409661.1","2022-09-04T14:02:03Z","USA:Houston","blood","clinical","PDS000117400.1",1,,"SAMN13948682","GCA_024918895.1","aac(3)-IIe=COMPLETE,acrF=COMPLETE,aph(3')-Ia=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,tet(A)=COMPLETE",
"E.coli and Shigella","CVM N18EC0838","""CVM N18EC0838"",""SRS5277961""",,"PDT000566150.1","2019-08-16T15:35:16Z","USA:TX","Chicken - Whole cut in lab","environmental/other","PDS000119827.1",33,,"SAMN12359853","GCA_012991025.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N18EC0841","""CVM N18EC0841"",""SRS5277577""",,"PDT000566108.1","2019-08-16T15:35:08Z","USA:TX","ground turkey","environmental/other","PDS000114766.1",31,,"SAMN12359855","GCA_012990785.1","aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaHER-3=COMPLETE,blaOXA-1=COMPLETE,catA1=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","FSIS12209968","""FSIS12209968"",""SRS12405594""",,"PDT001276716.1","2022-03-30T14:54:34Z","USA:TX","Animal-Cattle-Beef Cow (cecal)","environmental/other","PDS000119814.1",2,,"SAMN27025101","GCA_022942905.1","blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","TX-ACB1303653","""CFSAN052866"",""SRS1741945"",""TX-ACB1303653""",,"PDT000152111.3","2016-10-12T19:24:18Z","USA:TX","stool","clinical","PDS000033872.41",16,17,"SAMN05371135","GCA_016577525.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","961","""961"",""MB5823"",""SRS12965082""",,"PDT001379043.1","2022-08-08T19:42:00Z","USA: Houston","blood","clinical","PDS000053816.24",0,,"SAMN28173990","GCA_024603155.1","aadA2=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaNDM-5=COMPLETE,ble=COMPLETE,dfrA12=COMPLETE,ftsI_I336IKYRI=POINT,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,qnrB19=COMPLETE,sul1=COMPLETE,sul2=COMPLETE",
"E.coli and Shigella","961","""961"",""MB5823"",""SRS12965082""",,"PDT001409653.1","2022-09-04T13:21:23Z","USA: Houston","blood","clinical","PDS000053816.24",0,,"SAMN28173990","GCA_024918295.1","aadA2=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaNDM-5=COMPLETE,ble=COMPLETE,dfrA12=COMPLETE,ftsI_I336IKYRI=POINT,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,qnrB19=COMPLETE,sul1=COMPLETE,sul2=COMPLETE",
"E.coli and Shigella","CVM N19EC1154","""CVM N19EC1154"",""SRS7420835""",,"PDT000844582.1","2020-09-24T17:23:19Z","USA:TX","Chicken Wings","environmental/other","PDS000048441.44",14,24,"SAMN16245248","GCA_020469085.1","acrF=PARTIAL,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Cow-TX77845PPY30121"",""SRS11826557""",,"PDT001234167.1","2022-01-30T21:36:32Z","USA: TX","Not collected","clinical","PDS000048441.44",30,29,"SAMN25415148","GCA_021750625.1","acrF=PARTIAL,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","ST450","""3359"",""MB2775"",""SRS12965183"",""ST450""",,"PDT001378942.1","2022-08-08T19:41:29Z","USA: Houston","blood","clinical","PDS000066861.19",6,,"SAMN28174031","GCA_024732085.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA17=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","3359","""3359"",""MB2910"",""SRS12965142""",,"PDT001378983.1","2022-08-08T19:41:42Z","USA: Houston","blood","clinical","PDS000066861.19",0,,"SAMN28174032","GCA_024603875.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA17=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","3359","""3359"",""MB2910"",""SRS12965142""",,"PDT001409659.1","2022-09-04T13:55:15Z","USA: Houston","blood","clinical","PDS000066861.19",0,,"SAMN28174032","GCA_024918775.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,dfrA17=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS1607599","""FSIS1607599"",""SRS1689485""",,"PDT000148676.3","2016-09-12T22:18:08Z","USA:TX","comminuted beef","environmental/other","PDS000012340.24",9,16,"SAMN05763242","GCA_012588445.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS1703194","""FSIS1703194"",""SRS2415893""",,"PDT000232216.3","2017-08-09T01:42:01Z","USA:TX","product-raw-intact-beef","environmental/other","PDS000012340.24",2,9,"SAMN07461234","GCA_012456345.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11706389","""FSIS11706389"",""SRS2805251""",,"PDT000275532.3","2018-01-04T00:41:10Z","USA:TX","comminuted beef","environmental/other","PDS000012340.24",0,34,"SAMN08289308","GCA_012303685.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11706391","""FSIS11706391"",""SRS2805257""",,"PDT000275535.3","2018-01-04T00:41:11Z","USA:TX","comminuted beef","environmental/other","PDS000012340.24",0,34,"SAMN08289310","GCA_012303545.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11706387","""FSIS11706387"",""SRS2805258""",,"PDT000275536.3","2018-01-04T00:41:11Z","USA:TX","comminuted beef","environmental/other","PDS000012340.24",0,34,"SAMN08289306","GCA_012303565.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11706390","""FSIS11706390"",""SRS2805261""",,"PDT000275538.3","2018-01-04T00:41:11Z","USA:TX","comminuted beef","environmental/other","PDS000012340.24",2,36,"SAMN08289309","GCA_012303445.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11706388","""FSIS11706388"",""SRS2805260""",,"PDT000275539.3","2018-01-04T00:41:12Z","USA:TX","comminuted beef","environmental/other","PDS000012340.24",1,35,"SAMN08289307","GCA_012303385.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11706386","""FSIS11706386"",""SRS2805264""",,"PDT000275541.3","2018-01-04T00:41:12Z","USA:TX","comminuted beef","environmental/other","PDS000012340.24",0,34,"SAMN08289305","GCA_012303405.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,sul2=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11706392","""FSIS11706392"",""SRS2805262""",,"PDT000275542.3","2018-01-04T00:41:12Z","USA:TX","comminuted beef","environmental/other","PDS000012340.24",2,36,"SAMN08289311","GCA_012303425.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","TTU_131","""CFSAN081364"",""SRS3541001"",""TTU_131""",,"PDT000347370.2","2018-07-12T17:01:20Z","USA:TX","feces cattle","environmental/other","PDS000012340.24",1,26,"SAMN09242654","GCA_012150515.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,sul2=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE",
"E.coli and Shigella","TTU_170","""CFSAN081403"",""SRS3633814"",""TTU_170""",,"PDT000359061.2","2018-08-07T22:25:38Z","USA:TX","feces cattle","environmental/other","PDS000012340.24",3,28,"SAMN09242649","GCA_012135095.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","TTU_150","""CFSAN081383"",""SRS3633971"",""TTU_150""",,"PDT000359093.2","2018-08-07T22:25:44Z","USA:TX","feces cattle","environmental/other","PDS000012340.24",5,30,"SAMN09242632","GCA_012134835.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","TTU_130","""CFSAN081363"",""SRS3633976"",""TTU_130""",,"PDT000359098.2","2018-08-07T22:25:46Z","USA:TX","feces cattle","environmental/other","PDS000012340.24",1,25,"SAMN09242652","GCA_012134675.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","PNUSAE063244","""PNUSAE063244"",""SRS7594697"",""TAMU89_001""",,"PDT000869475.1","2020-10-27T19:27:50Z","USA:TX","feces bovine","environmental/other","PDS000012340.24",1,15,"SAMN16564814","GCA_015030355.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","PNUSAE063235","""PNUSAE063235"",""SRS7594698"",""TAMU93_001""",,"PDT000869476.1","2020-10-27T19:27:50Z","USA:TX","feces bovine","environmental/other","PDS000012340.24",3,18,"SAMN16564808","GCA_015031635.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","PNUSAE063786","""PNUSAE063786"",""SRS7657238"",""TAMU106_001""",,"PDT000879833.1","2020-11-05T16:26:13Z","USA:TX","feces bovine","environmental/other","PDS000012340.24",1,16,"SAMN16675275","GCA_015245905.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","PNUSAE068729","""PNUSAE068729"",""SRS8453711"",""TAMU209001W2P1""",,"PDT000984722.1","2021-03-13T06:28:30Z","USA:TX","feces bovine","environmental/other","PDS000012340.24",0,17,"SAMN18289994","GCA_017740095.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","PNUSAE068679","""PNUSAE068679"",""SRS8487579"",""TAMU241001W2P1""",,"PDT000986280.1","2021-03-18T15:25:52Z","USA:TX","feces bovine","environmental/other","PDS000012340.24",0,17,"SAMN18348989","GCA_017734275.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","PNUSAE068678","""PNUSAE068678"",""SRS8488332"",""TAMU236002W2P1""",,"PDT000986296.1","2021-03-18T15:25:58Z","USA:TX","feces bovine","environmental/other","PDS000012340.24",0,17,"SAMN18348988","GCA_017734075.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","TX-ACB1302772","""CFSAN052837"",""SRS1595233"",""TX-ACB1302772""",,"PDT000142538.3","2016-08-01T14:17:11Z","USA:TX","stool","clinical","PDS000033825.33",31,,"SAMN05371106","GCA_016610625.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","TX-ACB1302903","""CFSAN052840"",""SRS1595236"",""TX-ACB1302903""",,"PDT000142541.3","2016-08-01T14:17:11Z","USA:TX","stool","clinical","PDS000033550.33",14,,"SAMN05371109","GCA_012637685.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA8=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE,tet(B)=PARTIAL_END_OF_CONTIG",
"E.coli and Shigella","22TX01GT05-EC","""22TX01GT05-EC"",""SRS12869938""",,"PDT001298635.1","2022-05-03T20:43:31Z","USA:TX","ground turkey","environmental/other","PDS000049485.28",7,19,"SAMN28058176","GCA_023236165.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,parE_D475E=POINT,pmrB_E123D=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","22TX04GT07-EC","""22TX04GT07-EC"",""SRS13184589""",,"PDT001315335.1","2022-05-26T03:35:48Z","USA:TX","ground turkey","environmental/other","PDS000049485.28",7,22,"SAMN28669338","GCA_023557055.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,parE_D475E=POINT,pmrB_E123D=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","FSIS1504491","""FSIS1504491"",""SRS1130221""","O121","PDT000088587.3","2015-10-23T18:18:24Z","USA:TX","animal-cattle-dairy cow","environmental/other","PDS000035031.28",,35,"SAMN04208137","GCA_012778095.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS11813107","""FSIS11813107"",""SRS3718186""",,"PDT000367709.2","2018-08-28T00:32:33Z","USA:TX","comminuted beef","environmental/other","PDS000058130.14",1,6,"SAMN09917911","GCA_012120075.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS11813106","""FSIS11813106"",""SRS3718208""",,"PDT000367716.2","2018-08-28T00:32:34Z","USA:TX","comminuted beef","environmental/other","PDS000058130.14",1,7,"SAMN09917910","GCA_012119795.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
